combination,accuracy_original,accuracy_normalized,pls_x,pls_y,pls_z
Combination_747,0.15296409267706199,-0.5407753569892411,0.8221209037169458,0.2902046512670387,-1.0571479095495975
Combination_748,0.1502824554215607,-0.7144617483712652,0.3166561094652691,0.3095080590027744,0.8171693405543763
Combination_749,0.16234709400730024,0.06695025468271423,0.2627711635647158,-1.7942237477867191,0.7747141849593282
Combination_750,0.1791266273206527,1.15374026861615,-0.8720207956197025,-0.6511676540700861,-1.4660153135709773
Combination_751,0.16883927490620806,0.4874409344781904,-0.2696047607524891,-0.43102514288979576,0.3483554380293523
Combination_752,0.14332309469285348,-1.1652110989089777,1.1678861691425981,-0.8408646431116217,0.36990523676830517
Combination_753,0.14850561589808678,-0.8295454884498443,1.8417782449640436,-0.0955271499876334,-0.6445613739224314
Combination_754,0.1781761087508868,1.0921763341259185,-0.5529000187076378,-1.0160584800443986,2.0114976348418607
Combination_755,0.14743937359102732,-0.8986047089958326,1.4411208886160012,1.2483658981755847,-0.793423999565525
Combination_756,0.15808287827891424,-0.20923782423006523,-0.02359576184702211,0.877509059259237,2.373426697764891
Combination_757,0.1534789363023403,-0.5074295600447866,0.5258400812659145,0.8869478805497255,1.3614182230645624
Combination_758,0.16188019726611408,0.03670991924648359,-0.6341820941672242,-0.3461913494143203,-0.15015756869568836
Combination_759,0.18512541419115525,1.5422744158316315,-1.274516916174125,0.6488696380316995,-1.1848353090691444
Combination_760,0.1568962919347942,-0.28609158204186574,0.4405252760743233,-1.4615163287482456,-1.510310952688973
Combination_761,0.16410492692746964,0.18080296012615701,-0.724285086070999,-0.03038018352809113,0.2351654347100638
Combination_762,0.13314416236518414,-1.8244881955736556,1.2755368058111525,-0.8056308606640012,-0.9289627793849096
Combination_763,0.1523247191250658,-0.5821868061938308,0.6555130135105591,-1.2941645736613911,0.6410417282928393
Combination_764,0.12979655246365884,-2.0413088272075104,1.5030009865625518,0.22426579663228308,0.4003374247206894
Combination_765,0.16172012163649233,0.026342014937214664,0.3888251417299763,-1.5809918737779003,-0.8024439239618497
Combination_766,0.16668580831592122,0.3479635162474548,-0.6597215050539107,0.07047165386202325,1.4194000667959337
Combination_767,0.18476583421091514,1.5189848567933975,-1.783886678784794,0.20891502998715183,-0.13784012896151093
Combination_768,0.15179052956088204,-0.6167856161285725,1.4374534406299324,0.07942004258468738,0.45882188841945165
Combination_769,0.14362047246826803,-1.1459503012067498,1.0111483554290381,-0.09076643652407862,0.9640675653071206
Combination_770,0.15538109748133835,-0.3842288883919045,0.9646513823296363,1.3124575745083402,-0.7596424968151153
Combination_771,0.14360253147640736,-1.147112317481584,1.1039427507900283,0.23501775341333153,0.027592659937457076
Combination_772,0.15169482593434575,-0.6229842239011795,0.7939882546967414,-1.4439692960927648,0.6142012177459435
Combination_773,0.15762109470434907,-0.2391469860681092,0.3673997569273063,1.6248874314182946,-1.2695981868424349
Combination_774,0.13724019157942233,-1.559193353119883,0.7971966751155908,2.013416837075196,-0.4007078055699376
Combination_775,0.1383913201890576,-1.4846361497494436,0.6795302861622466,0.6572844148919013,-0.7258583772111911
Combination_776,0.15397623803936922,-0.47521992991850054,0.1442988499137115,0.6999001230224238,-0.8525641614426847
Combination_777,0.1480367702675116,-0.8599120510871945,0.7685154549780342,1.6458265973618342,-0.760821264637921
Combination_778,0.17422426312491454,0.8362200877447676,-1.0234197543289376,-2.1587226620431035,-0.16595296405735924
Combination_779,0.19602663883608112,2.24833350952066,-1.8066604437554465,-0.1714650920085532,0.2453551702512791
Combination_780,0.15080230655026394,-0.680791621505632,0.9065986814346979,-0.452083252740596,1.6059531081513518
Combination_781,0.1700369036698171,0.5650098964024186,-0.5198415094748045,-1.7184693354923457,-0.7853462134953866
Combination_782,0.1243498234918194,-2.3940868541438483,1.7311496095908951,-1.2392911013478674,0.5007010709121089
Combination_783,0.1627960099146958,0.09602599333065023,0.2345947123730488,1.2765377250091172,1.7257507620373926
