combination,accuracy_original,accuracy_normalized,pls_x
Combination_163,0.17352008923343742,0.7906115991748864,0.15099641065408437
Combination_164,0.15129696250407818,-0.6487533555480063,0.41103938928751926
Combination_165,0.14387964750398285,-1.1291638486031146,-1.0486553312561178
Combination_166,0.1730423362491259,0.7596681180434127,0.24686256803510243
Combination_167,0.15929458877725722,-0.13075680543262672,-0.2535808951210026
Combination_168,0.17027079500370332,0.5801587543155782,1.6623317008408407
Combination_169,0.1728345751514921,0.7462116838282485,0.8782129711027926
Combination_170,0.14905187527597044,-0.7941649313261824,-0.255956814827472
Combination_171,0.1608299829824399,-0.031311185671798934,-0.5668829793270371
Combination_172,0.16173317282984492,0.02718732489552148,2.513291341228104
Combination_173,0.1792861050460625,1.1640694473950524,1.9089586033092465
Combination_174,0.16168874425059604,0.024309739723202373,1.007701925144161
Combination_175,0.14342052999888677,-1.1589003323564144,-1.0806733829700708
Combination_176,0.16247304400192228,0.07510788301801936,-1.1654725168054416
Combination_177,0.14506394841605222,-1.0524581154522985,-1.6733920111799891
Combination_178,0.15597559750089335,-0.34572384343803425,-0.5230365543232254
Combination_179,0.16332922930731622,0.13056196643035337,-1.0345058726657586
Combination_180,0.16819879999271736,0.4459581514258943,-0.7580383477966568
Combination_181,0.1478270910717836,-0.873492718188672,0.2289857576498432
Combination_182,0.17101933364554547,0.628640693938416,1.6365216521546988
Combination_183,0.1568096362118252,-0.29170416807832955,-1.12424257317118
Combination_184,0.1579146487134555,-0.2201338490702446,0.5404060551175611
Combination_185,0.19059126769771134,1.8962911156775812,-1.0592089991620406
Combination_186,0.18637776321749594,1.6233875427803568,1.6420903368215778
Combination_187,0.169728416834442,0.5450295783652775,-1.2339796646459578
Combination_188,0.1671322289063612,0.3768776362437697,-2.0676015857015626
Combination_189,0.15543977346299942,-0.38042851625186147,-2.4325994064044663
Combination_190,0.1602438246722902,-0.0692759482285653,-0.8724510307975619
Combination_191,0.1391164249700322,-1.4376719928624626,-0.7707695057971278
Combination_192,0.17697812912458494,1.014584647250782,-0.48336069579894003
Combination_193,0.14081563209470402,-1.3276164090621458,0.19592981214278377
Combination_194,0.17493552939465407,0.8822879410494529,-1.3583990207575425
Combination_195,0.14620615559938202,-0.9784787420392097,0.9761897009993734
Combination_196,0.15389374004769457,-0.4805632247436446,0.5290917151011632
Combination_197,0.18306592304621264,1.4088836731745116,0.3963673993803581
Combination_198,0.1579364712854658,-0.2187204275586779,0.385151807066605
Combination_199,0.16920121258688237,0.5108831989129258,2.141961719948817
Combination_200,0.16542747477856418,0.266462779781266,1.33146673981114
Combination_201,0.1482914197991456,-0.8434187098920366,-0.043077164142293234
Combination_202,0.16215522268364,0.054522981848599564,0.0840758257137334
Combination_203,0.1957489189285041,2.230345928067185,-0.34156709648809014
Combination_204,0.15001422900562197,-0.7318344478898751,0.42907803974026354
Combination_205,0.16732196212025324,0.3891664263023871,1.043620699084645
Combination_206,0.12841947824189573,-2.1305002537334428,-0.08046606171735837
Combination_207,0.16519414812084166,0.25135049525810144,0.08564501709419337
Combination_208,0.17301932703904355,0.7581778394236787,1.1677031897828682
Combination_209,0.16869765679710416,0.47826850137817195,-0.26954901708726964
Combination_210,0.18363976449244085,1.446050687399256,-1.0081148752143103
Combination_211,0.16492002107727752,0.23359561924748382,1.8131293585702286
Combination_212,0.18455359618356645,1.5052384572725044,-0.6757242387281126
Combination_213,0.16604378388224666,0.3063803726528983,-0.26325784225543336
Combination_214,0.17877828209667393,1.1311783711097225,-1.209190819771143
Combination_215,0.15534453294649814,-0.3865971289493964,0.8936175269891437
Combination_216,0.13741919148104864,-1.5475997466738833,0.25777143562018634
Combination_217,0.1579510208077197,-0.2177780726553721,0.6341098931471476
Combination_218,0.1604306326177341,-0.05717662425807692,-1.030176418055865
Combination_219,0.16015554342353083,-0.07499381759820437,-0.12068059866056602
Combination_220,0.1801133134045966,1.2176467291172892,0.5667859127041266
Combination_221,0.12889434217707,-2.0997438928092773,2.1674775071203163
Combination_222,0.1724271354581482,0.7198223092409423,0.6934900787136348
Combination_223,0.16126648134152516,-0.003039716561587907,0.6308151497256537
Combination_224,0.16329418772974139,0.1282923659671212,0.3454565658447475
Combination_225,0.15901926618930795,-0.14858911540250344,0.04507089520237456
Combination_226,0.19195055488640472,1.9843304976527687,0.24557786940978077
Combination_227,0.16327441219713024,0.1270115287137448,-0.9344922995717987
Combination_228,0.1510799446684609,-0.6628093374510685,-1.0872548546302978
Combination_229,0.14661125684902102,-0.9522408256134128,0.622561356258241
Combination_230,0.1310267544608754,-1.9616301364639481,-0.6454608462020194
Combination_231,0.1682167885698949,0.4471232497439654,-0.2702493676433092
Combination_232,0.17319161773058936,0.7693368984731145,-1.615651443895333
Combination_233,0.17520042114208167,0.899444658134583,0.6878807637038916
Combination_234,0.17844082150826798,1.1093214582429123,-0.4644337091304361
Combination_235,0.16574896125069566,0.28728506851853114,0.3307620635385169
Combination_236,0.1390833553811456,-1.439813870010991,1.60499943370088
Combination_237,0.1602655676979385,-0.06786767883835076,0.48920549102702837
Combination_238,0.16989504781517906,0.5558220648126123,0.732150723044646
Combination_239,0.14949442005543484,-0.7655018429041963,0.25917570486011055
Combination_240,0.1624805740928207,0.07559559786917772,2.5617156459123165
Combination_241,0.13453037819294167,-1.7347046783190656,0.16899217115553133
Combination_242,0.15692262067785676,-0.2843863012986268,-0.24644205158152566
Combination_243,0.18618829293645636,1.6111157825635745,-0.3873790559318359
Combination_244,0.13888779469249882,-1.4524800985389414,0.4291989270219022
Combination_245,0.15773527877742213,-0.23175142219582298,-0.31161814424635426
Combination_246,0.1604267903567598,-0.0574254828395295,1.3119273253180728
Combination_247,0.15910906372072392,-0.14277303824491702,-1.5804299355352798
Combination_248,0.181040247350937,1.2776831161637043,-0.9784225530254546
Combination_249,0.1797806238932685,1.1960988331240157,-0.9626166903328615
Combination_250,0.1453282110391575,-1.035342145986203,0.47417340060940416
Combination_251,0.15323703855396376,-0.5230969837102238,-0.3078695536620966
Combination_252,0.1523707459608196,-0.5792057038868683,0.6396324431922205
Combination_253,0.18164741217298072,1.317008445008441,-2.3655024435966077
Combination_254,0.18166446668890499,1.318113045312444,0.7597631050335926
Combination_255,0.15912977857798793,-0.14143136207346635,-0.7948283709545723
Combination_256,0.16600426501172458,0.30382078335781604,-2.3119017809409783
Combination_257,0.17015801659000715,0.5728542332956332,-0.13302126627963173
Combination_258,0.17419914805074058,0.8345934148628859,-1.1626848704442847
Combination_259,0.1425150121820588,-1.2175496226787097,0.17182508566414234
Combination_260,0.15359849122764047,-0.4996861325902588,0.7194150040199322
Combination_261,0.16537215904538785,0.2628800468585572,-1.2453514206054601
Combination_262,0.16763763162505319,0.409611957123372,-0.5117613967858301
Combination_263,0.1613695357425109,0.0036349919533423614,0.8292653364318541
Combination_264,0.1711683686863993,0.6382935127088419,0.3143849624051107
Combination_265,0.14437372764093423,-1.097162877605052,-0.2301051099616898
Combination_266,0.1538369590066101,-0.4842408638816918,-0.20041677069251673
Combination_267,0.17650275864459516,0.9837954780335119,-0.29413469326384495
Combination_268,0.17016719809991948,0.5734489085526389,-1.1175539050745105
Combination_269,0.14075350974935577,-1.3316399979967006,-0.9414118785802885
Combination_270,0.14607468851867142,-0.9869937053465364,2.165419878848642
Combination_271,0.1522909979180696,-0.5843708878567024,0.8150394223803404
Combination_272,0.1444779898919749,-1.0904099381075592,0.2155741251163567
Combination_273,0.14763251520216808,-0.8860951611828576,-1.248995789993493
Combination_274,0.1691192195140278,0.5055726070671358,0.4023476059006592
Combination_275,0.15405759585473364,-0.46995048292958275,0.9627138598393377
Combination_276,0.17274466332337174,0.7403882038117968,-1.039088844868762
Combination_277,0.17728495691930937,1.0344575112379097,0.24450736197913048
Combination_278,0.17429021266637568,0.8404915595279797,1.3473111603254084
Combination_279,0.14820801836952363,-0.8488205192968781,-1.7538157534776413
Combination_280,0.17797172751559465,1.0789388094938042,0.4633895432818099
Combination_281,0.1440568871974963,-1.1176842487009084,0.5829171896437932
Combination_282,0.17451904346325756,0.855312652599368,0.7187960996366467
Combination_283,0.14864239030631285,-0.8206867759787733,0.5886454089946733
Combination_284,0.18514917440718698,1.5438133361955035,0.8354246872251285
Combination_285,0.13538710524474445,-1.679215506649137,0.11673480373794172
Combination_286,0.16924884733994436,0.5139684440730378,-0.9309475256065045
Combination_287,0.14259482428041634,-1.2123802899048945,-0.7280562143133567
Combination_288,0.1593764139984995,-0.12545708513210788,-0.6231226597662276
Combination_289,0.1744867545628922,0.8532213396991434,0.635936469730527
Combination_290,0.19315803432516515,2.062537475854631,1.0035512696073843
Combination_291,0.1978837435137847,2.3686159262521946,0.25202963228843456
Combination_292,0.16627470883504045,0.32133710166184054,0.04414083616834841
Combination_293,0.1845582384011987,1.5055391280760966,0.10051537653320985
Combination_294,0.18428471163792218,1.487823131491382,0.6328850981969099
Combination_295,0.1792120653346137,1.1592739851176228,-0.20378310832419722
Combination_296,0.1805970077436664,1.2489750245877533,1.4239399914888708
Combination_297,0.18507109966779414,1.5387565300538768,0.3731666411834236
Combination_298,0.14877451090175398,-0.8121294853152663,-0.7552234037165941
Combination_299,0.14506222355454668,-1.052569832639221,0.6912194463930342
Combination_300,0.1560139380512478,-0.34324057251054213,-0.011696653435438908
Combination_301,0.16475830090743623,0.22312120006353267,-0.08439827680297715
Combination_302,0.15187107253957358,-0.6115689451223082,-1.4997352319909192
Combination_303,0.16587962279566448,0.2957478582532274,-1.298805628092031
Combination_304,0.17783785502731936,1.0702680508570173,0.5427858268706188
Combination_305,0.1557858078291184,-0.35801629020522596,-0.8783792457725954
Combination_306,0.164510321634966,0.20705988346132073,1.195273642516749
Combination_307,0.1498167322707308,-0.7446260717840497,1.0725467884952162
Combination_308,0.15066610202081507,-0.6896134236197436,1.5899038076718328
Combination_309,0.15197926881848597,-0.604561203412759,1.2042899377798144
Combination_310,0.14657443048436614,-0.9546260245703199,0.04824589531792872
Combination_311,0.18503856956324702,1.5366495946514547,-0.41221686903257915
Combination_312,0.13175146806963187,-1.9146913153269232,1.0927222191568597
Combination_313,0.13455211555377236,-1.7332967758322149,0.8976927467459697
Combination_314,0.1506295800816353,-0.6919789053079904,-0.5695736859986656
Combination_315,0.13250421561953754,-1.8659367698355207,0.6733618014279039
Combination_316,0.17691595868345877,1.0105579432110465,1.1642094379379069
Combination_317,0.15529727132141136,-0.3896582070632738,-0.622276293351052
Combination_318,0.1334091175905883,-1.8073273670970034,0.35973911518315743
Combination_319,0.17128713238820395,0.6459856935775635,-0.2813553335350394
Combination_320,0.13579357991588967,-1.6528886353787682,-0.23101387676949448
Combination_321,0.17209157835846867,0.6980886830294206,-0.4645982215549736
Combination_322,0.17103353881087854,0.6295607452617725,0.8381576611111418
Combination_323,0.18202080433937945,1.3411926025857075,-0.44192836976218985
Combination_324,0.15163462218009882,-0.626883548017947,-1.130549547004024
Combination_325,0.17774197846186468,1.0640582420404954,1.898200279733903
Combination_326,0.13648493243175874,-1.608110571750719,0.8125935316485104
Combination_327,0.15553832802113005,-0.3740452570989532,0.6229031113484872
Combination_328,0.15792252457224373,-0.21962373925238798,0.019644667184225834
Combination_329,0.1444223583738975,-1.0940131240351667,-0.2715731136840131
Combination_330,0.14682520194432092,-0.9383838613725216,-0.7275704295627866
Combination_331,0.1848365690369873,1.5235662656548337,-0.8974157080231474
Combination_332,0.15989472834914992,-0.0918864935163675,0.04956653825687604
Combination_333,0.18752122429005358,1.6974481290773766,0.45242699601652014
Combination_334,0.17946895360820783,1.1759123269132516,-0.09836269258353006
Combination_335,0.18718110257411488,1.6754188582090423,-0.5618991071125583
Combination_336,0.14282942366702947,-1.1971855722756997,-1.9151307975940965
Combination_337,0.1669010573563959,0.36190493543522706,0.8116680872387538
Combination_338,0.1737402116847158,0.8048686632674562,0.634155441440654
Combination_339,0.17336489895716534,0.7805601132746282,-0.6235414233924795
Combination_340,0.15544724917066266,-0.3799443237368629,-0.7015480904241322
Combination_341,0.16269985116165242,0.08979790756638836,2.08299008801682
Combination_342,0.16122540937954685,-0.005699897705908349,-0.6110074920199042
Combination_343,0.14359743301959801,-1.147442538343118,0.5640507274219854
Combination_344,0.13777993102319674,-1.5242350842177768,0.1847183710480279
Combination_345,0.16072576218244058,-0.038061440435634704,-0.24229059415674403
Combination_346,0.14641266849308718,-0.9651031524780468,0.7235516630433948
Combination_347,0.1854035080725018,1.5602862191124132,-0.13461378257922005
Combination_348,0.16326714879359316,0.1265410868794074,0.8076035533708427
Combination_349,0.1590043375476381,-0.14955602541039242,-1.9098658722414683
Combination_350,0.1730683878800142,0.7613554505673477,2.333285532426141
Combination_351,0.16081253475664944,-0.032441286086142516,0.8367599711826883
Combination_352,0.15179198681873543,-0.6166912313055138,-0.16802511216724714
Combination_353,0.16067430489853685,-0.04139426628045242,1.3743321866520521
Combination_354,0.16156113732547062,0.01604479400956301,0.9195335114582717
Combination_355,0.1807393562121085,1.2581947621759533,-1.8191793383945418
Combination_356,0.1640722241501211,0.17868484091589257,0.03215384227598794
Combination_357,0.1919777077773854,1.9860891574567183,-2.129041052750191
Combination_358,0.1444633736077209,-1.0913566171046098,0.24925972688914474
Combination_359,0.15665745775813192,-0.3015605818844323,-0.8878922960520148
Combination_360,0.16312886090457102,0.11758434809349545,-0.9261886223142162
Combination_361,0.16736870421141617,0.3921938548343721,-1.4456612378676668
Combination_362,0.1579097600720597,-0.2204504804420144,-0.755679151700398
Combination_363,0.17390596217777426,0.8156041215961541,-1.7010637937481587
Combination_364,0.150819724973323,-0.6796634513780409,-0.2948132134250778
Combination_365,0.15035699217980616,-0.7096340929758873,0.04949657853921381
Combination_366,0.1642131340039862,0.18781140118342762,-1.3106928111689649
Combination_367,0.16393212319517994,0.169610672050217,1.4346486448372222
Combination_368,0.16887947505275872,0.4900446491950438,1.0862495835820685
Combination_369,0.17644537832135168,0.9800790241171407,2.318214992228934
Combination_370,0.16277317821594747,0.09454721190464449,1.6350409637129837
Combination_371,0.1647191052709192,0.2205825462427753,-0.005660651955275653
Combination_372,0.17536204710139094,0.9099129754166821,1.5291911015716768
Combination_373,0.16904965127344815,0.5010667565326201,0.44170199975780844
Combination_374,0.1917786421193072,1.9731959163113093,-1.0008102494220426
Combination_375,0.17027810266368937,0.5806320625864191,0.8785760351695657
Combination_376,0.17833219754794946,1.1022860161275985,-2.7356078707096683
Combination_377,0.16821245203865365,0.44684237787702624,-2.1352751253516686
Combination_378,0.16622310137457483,0.31799454906332053,0.014184074938236257
Combination_379,0.15708536780452234,-0.2738453673671824,-1.758556744339356
Combination_380,0.18145176957481268,1.304336911300181,1.6173892961637797
Combination_381,0.1756719058243438,0.9299821489477101,-1.5787606195321842
Combination_382,0.16519083180656435,0.25113570160607723,-0.8993966321910019
Combination_383,0.1391870690212344,-1.4330964633792171,-0.0663349291834529
Combination_384,0.19442719721867283,2.144739616579332,1.0162211113417619
Combination_385,0.1908475096393272,1.9128875953351785,-1.0225750850184234
Combination_386,0.16683446436541652,0.3575917882074216,-0.6878072002782766
Combination_387,0.16163671944002242,0.020940155864562132,-1.0438432365993018
Combination_388,0.1477892437472199,-0.8759440434801319,1.215404501254049
Combination_389,0.18341864386099666,1.4317289723884472,-0.10178999481152784
Combination_390,0.15736573275276586,-0.25568646983899235,-0.09820897379043425
Combination_391,0.15489355911217528,-0.4158061570275097,1.7025541869811125
Combination_392,0.1717947916215481,0.678866166173335,-1.4879627128110249
Combination_393,0.16498776390747066,0.23798324016605335,-0.17901046097314927
Combination_394,0.14768308706243544,-0.8828196831526751,1.3793032931912919
Combination_395,0.16025898101796873,-0.06829429010830984,0.22311226400132828
Combination_396,0.14428245364440015,-1.103074583616929,1.424809000225229
Combination_397,0.15505787839852292,-0.4051633962209757,-0.879301933652656
Combination_398,0.14189770946004623,-1.257531571004015,-0.3867917879822667
Combination_399,0.14227985284059252,-1.2327806079043446,0.9189111704918874
Combination_400,0.14497094947707004,-1.0584815438936492,1.4690565128250321
Combination_401,0.16282695584303564,0.09803032356222229,-1.206013289961744
Combination_402,0.16998340307094625,0.5615447275263549,1.113233334098201
Combination_403,0.17422791544204067,0.8364566438936345,0.14926323070277991
Combination_404,0.16287388229556707,0.10106969295635783,-2.030037595045597
Combination_405,0.14386160336034143,-1.1303325458936333,-1.380781985888177
Combination_406,0.1820845685251227,1.3453225315305855,0.959496781094964
Combination_407,0.17668712614669796,0.9957367374498106,-0.237637113775097
Combination_408,0.1571824919100318,-0.26755475689496444,-0.7393844229447148
Combination_409,0.1586256181881479,-0.17408521882065714,-0.7865560909401481
Combination_410,0.15915463356068363,-0.13982153500106068,0.23375921241593173
Combination_411,0.16753631661595217,0.4030499069103938,-1.2364963814257823
Combination_412,0.17967393816007945,1.1891889276282088,-0.5902578962811341
Combination_413,0.15126556336741195,-0.6507870395329969,1.383635216931807
