combination,accuracy_original,accuracy_normalized,pls_x,pls_y
Combination_30,0.13432556765957718,-1.747970008066454,-1.386654202741357,0.6984279802516982
Combination_31,0.15295123863956764,-0.5416078974018201,-0.8715690543845699,-0.09163529179061458
Combination_32,0.15755637714644347,-0.24333866377120708,-0.1620882217076268,-0.4212201723773563
Combination_33,0.17840906466072912,1.1072646057587145,-0.42689351106416573,-0.42460058154549196
Combination_34,0.14995962184343006,-0.7353712875296394,-0.2702190269888428,-1.2372587773470793
Combination_35,0.1630438941158645,0.11208115228001328,0.782796045867663,0.5374029817896792
Combination_36,0.15387081104424197,-0.4820483084772849,-1.3286944298328653,1.4685734479914792
Combination_37,0.16873896415303305,0.48094392870306574,0.11589319912388263,0.26780487327861163
Combination_38,0.1649076031193392,0.23279132317864862,0.9278033323112767,-1.0065942725123644
Combination_39,0.1436923292484591,-1.1412962247383114,-0.5743402277545483,0.2518565028658246
Combination_40,0.15868309008194897,-0.17036283399037483,-0.5869511150776913,-1.06403134417812
Combination_41,0.18372333581638076,1.4514635006529364,2.2787749998460827,0.2926411475002907
Combination_42,0.1807208169466223,1.2569939964442847,-0.19852888443675062,0.8844952974716528
Combination_43,0.1424288528440361,-1.2231300584644695,-0.002843689560159471,-1.422846018734836
Combination_44,0.14783031381821152,-0.8732839848127257,-0.35893131942133,-0.5206594954128981
Combination_45,0.14696232737993142,-0.9295024132836655,-1.003787988538562,1.7749634581961393
Combination_46,0.17399690821664088,0.8214945861878233,-0.5256290339614567,-0.5077617866727007
Combination_47,0.17079634939483654,0.6141982745689776,1.148251907003119,0.4488141369899107
Combination_48,0.14333723886835437,-1.1642949978230523,-1.7402985048317197,0.4152309618210194
Combination_49,0.17586636249187568,0.9425768713675668,1.6214267189562626,-1.1977410991727582
Combination_50,0.1719707998738278,0.6902660071209519,-0.2230714325926609,-1.2634316505498067
Combination_51,0.15906756963261195,-0.1454605599867448,1.3855555737486849,-0.8170412205177293
Combination_52,0.13794341745402636,-1.5136462664526333,0.8621872582916508,-1.1175848068685512
Combination_53,0.16975352229395774,0.5466556285174109,-0.2232897641597507,0.4921594257255718
Combination_54,0.1608654254641989,-0.029015619130978193,0.584117193628003,1.3451305287570894
Combination_55,0.1693480703595578,0.5203949986651365,2.0784582202427595,-1.2478154770181447
Combination_56,0.13937302946208868,-1.4210520312527126,-1.2083796684098906,0.19266771128093024
Combination_57,0.1836444429132159,1.4463537030364828,-0.16575646775414102,-0.887265581194119
Combination_58,0.12642387006963815,-2.2597533737595903,-1.938167250709214,-1.7704789566268104
Combination_59,0.1696358254692291,0.5390325479824487,0.4339659228003862,1.202947011147634
Combination_60,0.1898540156088159,1.8485401923950167,1.087584147748016,0.04382223611192097
Combination_61,0.18500953083171257,1.534768791242946,-0.6815512943253208,-0.9318930998127822
Combination_62,0.17960241374423533,1.1845563779952601,0.6772998387500674,-0.08163112682734759
Combination_63,0.15253260907957603,-0.5687220260751242,-0.6869106791445595,1.2028820939339857
Combination_64,0.1567755602904183,-0.293911224163204,-1.0399560015947857,-0.6550208228419455
Combination_65,0.15962479605327837,-0.10936968080846475,0.3920840795620487,0.40510769604456376
Combination_66,0.16155256429848844,0.01548952945366508,0.19633270739250802,2.4759301056935805
Combination_67,0.16787876456364376,0.425229844986923,0.6579038079023073,-0.03376635283681262
Combination_68,0.15573243905900983,-0.3614729206923067,-0.6262258869286308,-0.7883377484982678
Combination_69,0.18062604921472974,1.2508560054322237,-0.612881360509382,2.3822886277948165
Combination_70,0.18382988619299503,1.458364639267626,0.4256259477341059,-0.2143198342798019
Combination_71,0.15043534145069823,-0.7045595057621474,-0.4418289968205106,0.15218188923533216
Combination_72,0.16505975684103824,0.24264613512349267,-0.2346265479147933,0.9855981252526086
Combination_73,0.18996397570528664,1.8556621744277626,-0.13171385361241916,1.217465866939697
Combination_74,0.17836534013447608,1.1044326212447022,0.7529610626322305,-0.36914031520224583
Combination_75,0.19218069849220534,1.9992366197649798,2.075569434571708,-0.6774855948730156
Combination_76,0.14892514803114099,-0.8023729012143767,-1.228605771674099,0.3663155261942471
Combination_77,0.13400372577464426,-1.7688153164596425,-0.41317184497300063,0.854556877116224
Combination_78,0.15336779928955835,-0.5146277695190455,0.5404844824285826,-0.8916584730724078
Combination_79,0.17149913168359499,0.6597166307192157,0.7547299554814128,-0.20340172237235138
Combination_80,0.16837612438519542,0.4574432371772728,-0.5295470982308663,-0.2976150018335897
Combination_81,0.18622099577402823,1.6132339056744307,2.0341674943096373,0.6441390529873563
Combination_82,0.14779184008666307,-0.8757758817245624,1.0681735130198404,0.20994992036645832
Combination_83,0.16151760872496526,0.01322549936850926,0.5446022849178261,-1.3837999665251939
Combination_84,0.14445443623684834,-1.0919354797722265,0.8899963422972478,-0.09957541417849808
Combination_85,0.14721180044330012,-0.9133443456573903,-0.15206452228822936,-0.0864758778765847
Combination_86,0.17997992132054869,1.2090070856794302,-0.5483479976971966,-0.6913311949767829
Combination_87,0.1562550831008191,-0.3276219002334644,-1.4287776364284999,2.2206120560534095
Combination_88,0.13259902493121326,-1.8597960857513527,-1.7116273804939877,-0.7407354370597268
Combination_89,0.18269650647966645,1.3849570103760602,-0.11053369967095245,0.7407383667535794
Combination_90,0.15793072089872556,-0.21909287313084322,1.0143714500159606,-0.1925840945853976
Combination_91,0.15609304392690926,-0.33811698092388476,-0.7709882065413028,-1.0725182560576914
Combination_92,0.1568883295730224,-0.28660729455301404,-0.10621705045120891,0.3492253590392711
Combination_93,0.18119148232350166,1.2874784218418418,-0.2883028880223323,-1.5693845000194588
Combination_94,0.1595425581880515,-0.11469612755920068,-0.4368221745358825,-0.591860707307919
Combination_95,0.15934540847253517,-0.12746527542950856,1.1476881885521881,0.5180928089691719
Combination_96,0.16698926818541415,0.3676182438036747,-0.951432586195235,-2.4512577770344386
Combination_97,0.15262876398849223,-0.5624941892903159,-1.7093437943296939,0.8722671531123092
Combination_98,0.15820537021487704,-0.20130417015842178,0.6106146318006295,0.5179952395154452
Combination_99,0.15286594708397952,-0.5471321279721814,0.5570405717273865,0.5561920646695228
Combination_100,0.16172598456182827,0.0267217494976788,-0.8894499385403116,0.6943506652768687
Combination_101,0.1402663274580401,-1.3631942039021625,-0.2883142660815872,2.48621065497331
Combination_102,0.1970219776171001,2.3128003947129505,1.9863435402728622,-0.5764947125418576
Combination_103,0.17692931180066626,1.0114228084111074,0.42858285059821344,0.2678604458244591
Combination_104,0.18539772940723778,1.5599119419745737,-1.390698913137869,-2.262751402620666
Combination_105,0.1784537742971913,1.1101603946657301,-1.0023266937417186,0.2455359382552867
Combination_106,0.15437494579714825,-0.4493961122031871,1.6172093820449114,-0.25701135504523737
Combination_107,0.1865367092131237,1.6336822820664314,-0.04567128574768614,0.18814709720064504
Combination_108,0.15022834959969586,-0.7179661168063272,-0.48886629982279617,-1.2774207226128151
Combination_109,0.16637128291738562,0.3275920878010558,0.6167128074694656,1.2494409918793632
Combination_110,0.16429193490821284,0.19291524014027606,-0.04450314214902279,1.339478182516757
Combination_111,0.14164214478279352,-1.2740841850705427,-1.5390378004763001,-0.08758986140913333
Combination_112,0.16202725862258033,0.046234904873815846,1.4767019070765355,1.1332915186433092
Combination_113,0.1883501721555754,1.7511380765566462,1.9856219344745016,0.7974286619905409
Combination_114,0.14534811822662005,-1.034052781607839,-0.20449578298122775,-1.0505949881875407
Combination_115,0.15655959703567723,-0.30789890214244753,-0.06651128665261523,1.7568954091865632
Combination_116,0.15303096096787835,-0.5364443789250182,-1.4740784288807784,-2.2029058459470794
Combination_117,0.13478887907606568,-1.7179618897607811,-0.9520226083708432,1.7478100833603545
Combination_118,0.15483169882066267,-0.41981277305308323,-0.10772410348538199,0.9866316832544886
Combination_119,0.17309309062304257,0.7629554172612151,0.8176429392481032,1.1250183004255414
Combination_120,0.1558936233551436,-0.3510332093982107,1.8409257078575392,1.4393524770675854
Combination_121,0.13572641189784046,-1.6572390264122001,0.7355121593805376,-1.9489683771316593
Combination_122,0.16679514074705884,0.35504484515812673,-1.309790105762135,-1.3323469926834965
Combination_123,0.1624413389635323,0.0730543861495346,0.605153466127224,0.3014789050399014
Combination_124,0.14858349144297678,-0.8245015838944818,0.14949023398517838,-1.2453458033507379
Combination_125,0.14220740175184257,-1.2374731770170622,-1.0804993364622242,-0.6782513484880979
Combination_126,0.16928824391913744,0.5165201127071174,1.6100101606092778,0.38618209774273526
Combination_127,0.1700189916905578,0.5638497592385743,0.3979065670686665,-0.8251754418921146
Combination_128,0.15556913541823844,-0.3720498993671596,-1.117572666829917,1.1121677752543857
Combination_129,0.16109136908879582,-0.014381524705453048,-0.565494081010769,0.7830559377980855
Combination_130,0.17621113374867028,0.9649072873558049,0.7738417216971548,0.126514835782032
Combination_131,0.14601263943109363,-0.9910125494641828,-1.2335601977924633,0.09287579780605634
Combination_132,0.15218970702187284,-0.5909313763061284,-0.6535338614081031,-0.3967537552581911
Combination_133,0.19017354560426486,1.8692357625113671,1.3449736561686747,-1.7458949680011762
Combination_134,0.13926605456460192,-1.4279806655692375,-1.735309289803888,0.2808373450597177
Combination_135,0.15353503697940174,-0.5037959872590191,0.17480091442644166,-0.937868852268832
Combination_136,0.18824440220353647,1.7442874850948056,-0.6586662647289967,0.8316256988241943
Combination_137,0.1661966016764419,0.3162781957675947,1.541343847760695,-0.4484882069152351
Combination_138,0.16658711361837042,0.34157118043433404,-0.23846886790513538,-0.9123073065447893
Combination_139,0.1720290343020918,0.6940377803832077,-2.109640945847489,1.6815232166779763
Combination_140,0.17559184046680326,0.924796412883893,1.8994891448351365,1.0174820914458715
Combination_141,0.16731674174474306,0.3888283089145257,1.3488040963023131,-1.5169288177493614
Combination_142,0.13115183462403676,-1.9535288460569753,-1.5494036623691696,1.9614077299613955
Combination_143,0.15302028700336429,-0.5371357186557685,1.4673263850065272,0.7437913973059631
Combination_144,0.1636707025145119,0.15267877174762526,0.1372859466781132,-1.7732478393240398
Combination_145,0.14944065689363575,-0.7689840176625514,1.145901636369304,0.21748783971880523
Combination_146,0.15279657645683414,-0.5516251793243248,-0.4650095729930896,0.34589485398895875
Combination_147,0.15967181634168648,-0.10632423377844863,-0.42015936165492074,-0.7524035510673158
Combination_148,0.1631125078264091,0.11652517906229819,0.74956366203591,1.4261100535615325
Combination_149,0.1646588524778937,0.2166800459438175,-1.0771971520859505,1.338381284986868
Combination_150,0.14450673886605075,-1.0885479019380793,-0.5654839854667115,1.3669108467305726
Combination_151,0.15229867539281391,-0.5838736271326688,0.3406749872818631,-0.27548518990414717
Combination_152,0.16121162892185562,-0.006592441230605246,-0.022419165524403064,1.1571214122499855
Combination_153,0.15974252058390756,-0.10174480579594,-0.01612117847265534,0.4374015490622048
Combination_154,0.16954118221151773,0.5329026190120772,0.831348471341168,1.3887970624277095
Combination_155,0.1755240652977051,0.9204066974136821,0.9487691006596674,1.340574378694354
Combination_156,0.17488439357889218,0.8789759363061428,-1.0171040265586815,0.5146727121963456
Combination_157,0.19030188133307294,1.8775479119552674,0.17305232716586005,-1.7174253032821778
Combination_158,0.18281798543180441,1.3928250547144314,0.04028882411444598,1.78759707503665
Combination_159,0.15398729484970777,-0.4745037937282088,-0.22644770598315694,-1.8868480790859812
Combination_160,0.16133464117153384,0.0013749129290841103,0.5329172619269887,0.22153284467693984
Combination_161,0.1594497270502559,-0.12070868772129112,0.48127140055163053,-1.2058028541785386
Combination_162,0.1682293584265723,0.447937384109831,-0.7699137746869247,1.0661114188075984
Combination_163,0.17352008923343742,0.7906115991748864,0.6103907909266912,-2.4201526876944977
Combination_164,0.15129696250407818,-0.6487533555480063,-1.7249677677959458,-1.2383828156078234
Combination_165,0.14387964750398285,-1.1291638486031146,-0.682935883712737,-0.5257022908011918
Combination_166,0.1730423362491259,0.7596681180434127,-1.6556600860082298,-0.4621365974305859
Combination_167,0.15929458877725722,-0.13075680543262672,-1.9061245996578873,-0.1525516027534541
Combination_168,0.17027079500370332,0.5801587543155782,0.2684186150750322,-0.18171994173191136
Combination_169,0.1728345751514921,0.7462116838282485,2.121038357252334,0.946691013220142
Combination_170,0.14905187527597044,-0.7941649313261824,1.8348315209450987,-0.7664338321592854
Combination_171,0.1608299829824399,-0.031311185671798934,-0.39909184303569706,-0.7021476087223854
Combination_172,0.16173317282984492,0.02718732489552148,-0.7289712042512689,0.3775530080482592
Combination_173,0.1792861050460625,1.1640694473950524,1.5654398812938979,-0.4292555896486035
Combination_174,0.16168874425059604,0.024309739723202373,-1.3515883999211504,0.05771183686133888
Combination_175,0.14342052999888677,-1.1589003323564144,-0.5366023537969308,-0.3574435576234374
Combination_176,0.16247304400192228,0.07510788301801936,0.4046337969194867,-0.720476762890994
Combination_177,0.14506394841605222,-1.0524581154522985,0.2213407143736715,-1.1321874786829778
Combination_178,0.15597559750089335,-0.34572384343803425,-1.7439462774018215,1.5995012468093697
Combination_179,0.16332922930731622,0.13056196643035337,0.01972085221822887,0.36837929290596816
Combination_180,0.16819879999271736,0.4459581514258943,0.3370750675698563,0.22485102397428863
Combination_181,0.1478270910717836,-0.873492718188672,0.45341340701802,-0.017240216502079325
Combination_182,0.17101933364554547,0.628640693938416,-0.19451962423784097,0.3908892497305084
Combination_183,0.1568096362118252,-0.29170416807832955,0.059606992544020354,0.3929324533591537
Combination_184,0.1579146487134555,-0.2201338490702446,0.07871774370764412,-0.9032946195918795
Combination_185,0.19059126769771134,1.8962911156775812,0.7922654721963945,0.9530793812521131
Combination_186,0.18637776321749594,1.6233875427803568,-0.36319458354869294,0.4335913530316844
Combination_187,0.169728416834442,0.5450295783652775,-0.06070267079773087,0.7404899795780704
Combination_188,0.1671322289063612,0.3768776362437697,2.9159774851558526,-1.3576220623859772
Combination_189,0.15543977346299942,-0.38042851625186147,-0.39588995737625343,1.1401065331270919
Combination_190,0.1602438246722902,-0.0692759482285653,0.7699414175315447,0.5605757773968252
Combination_191,0.1391164249700322,-1.4376719928624626,-0.7869103670954385,-0.8083845667242093
Combination_192,0.17697812912458494,1.014584647250782,1.3516995126296323,1.439366674332325
Combination_193,0.14081563209470402,-1.3276164090621458,-0.12887920814562503,-0.566394422259306
Combination_194,0.17493552939465407,0.8822879410494529,0.31061777780517136,0.26057097740274765
Combination_195,0.14620615559938202,-0.9784787420392097,0.43077821814536743,-0.9823529182275239
Combination_196,0.15389374004769457,-0.4805632247436446,-0.72548669292683,-1.9279791738863314
Combination_197,0.18306592304621264,1.4088836731745116,0.49760309899909355,-0.12752728404901167
Combination_198,0.1579364712854658,-0.2187204275586779,0.7204147937464599,-0.683583971355076
Combination_199,0.16920121258688237,0.5108831989129258,1.4380907384014212,-1.2955204742259532
Combination_200,0.16542747477856418,0.266462779781266,-0.8100066723944338,-1.7731205152353324
Combination_201,0.1482914197991456,-0.8434187098920366,0.05628385661639336,0.3160238040742398
Combination_202,0.16215522268364,0.054522981848599564,-0.9677315802150662,0.0828973288560263
Combination_203,0.1957489189285041,2.230345928067185,0.2914472493636294,1.1623280685409765
Combination_204,0.15001422900562197,-0.7318344478898751,-1.294525135732515,-0.03908668618603537
Combination_205,0.16732196212025324,0.3891664263023871,-2.5940333913258486,-0.29871348155419564
Combination_206,0.12841947824189573,-2.1305002537334428,-0.5976558530745683,-1.8635182057603081
Combination_207,0.16519414812084166,0.25135049525810144,-0.06905631278251596,1.8738087761221331
Combination_208,0.17301932703904355,0.7581778394236787,0.6961276024465713,-1.3548218027445735
Combination_209,0.16869765679710416,0.47826850137817195,0.7549325525583899,0.43151587188489793
Combination_210,0.18363976449244085,1.446050687399256,1.5416297534657264,0.2833533476495142
Combination_211,0.16492002107727752,0.23359561924748382,-0.8291250628111693,-1.2481674620745025
Combination_212,0.18455359618356645,1.5052384572725044,0.8225077000006622,0.03987854114769121
Combination_213,0.16604378388224666,0.3063803726528983,0.5548722341329287,2.397590181596524
Combination_214,0.17877828209667393,1.1311783711097225,0.44074848963061797,-1.6203987469415326
Combination_215,0.15534453294649814,-0.3865971289493964,0.9460158613869464,1.375066892728887
Combination_216,0.13741919148104864,-1.5475997466738833,-0.4135424435323741,0.1820798207002272
Combination_217,0.1579510208077197,-0.2177780726553721,-1.513378844307886,-0.2759877248315955
Combination_218,0.1604306326177341,-0.05717662425807692,1.1590686672231503,0.6985676810249437
Combination_219,0.16015554342353083,-0.07499381759820437,0.014478663867842897,0.31741032810252134
Combination_220,0.1801133134045966,1.2176467291172892,1.5419782058419156,0.8410207377201763
Combination_221,0.12889434217707,-2.0997438928092773,-0.3536503579493322,-1.4957690176457408
Combination_222,0.1724271354581482,0.7198223092409423,-1.545919712411171,0.9370443935899487
Combination_223,0.16126648134152516,-0.003039716561587907,0.06954660796828203,1.6883308500923786
Combination_224,0.16329418772974139,0.1282923659671212,0.5686509710624995,0.763376089677149
Combination_225,0.15901926618930795,-0.14858911540250344,-0.576257801748228,-0.9988758178477806
Combination_226,0.19195055488640472,1.9843304976527687,0.01835667515510353,1.8965164289967735
Combination_227,0.16327441219713024,0.1270115287137448,0.6714738101949953,0.17130320868620694
Combination_228,0.1510799446684609,-0.6628093374510685,-1.8639022927271132,0.8084838491039849
Combination_229,0.14661125684902102,-0.9522408256134128,-0.41361687295051164,-1.1742488502043633
Combination_230,0.1310267544608754,-1.9616301364639481,-1.2423045508352384,-0.829891010317434
Combination_231,0.1682167885698949,0.4471232497439654,-0.6890534715346793,1.3533546835098933
Combination_232,0.17319161773058936,0.7693368984731145,-1.1210042340374406,0.2653155373423041
Combination_233,0.17520042114208167,0.899444658134583,0.5275620621924596,1.2873559558461403
Combination_234,0.17844082150826798,1.1093214582429123,0.6197301013301502,-0.667886059533555
Combination_235,0.16574896125069566,0.28728506851853114,0.24414967148197242,-0.6914437336528167
Combination_236,0.1390833553811456,-1.439813870010991,0.442931991711107,0.10480238547956258
Combination_237,0.1602655676979385,-0.06786767883835076,1.722475720463652,0.26853687539390847
Combination_238,0.16989504781517906,0.5558220648126123,1.2700227413065455,-0.3591826496900532
Combination_239,0.14949442005543484,-0.7655018429041963,-0.5514192665690966,-0.04973859352281901
Combination_240,0.1624805740928207,0.07559559786917772,-0.07864731063154558,-0.7792905452546012
Combination_241,0.13453037819294167,-1.7347046783190656,1.3052928905922159,1.4227997708496336
Combination_242,0.15692262067785676,-0.2843863012986268,-0.48452443441086657,-0.14408145640401948
Combination_243,0.18618829293645636,1.6111157825635745,0.12540029732239721,-1.4270737282842503
Combination_244,0.13888779469249882,-1.4524800985389414,-0.2544515730092503,-0.6157875761718711
Combination_245,0.15773527877742213,-0.23175142219582298,-1.957849893461986,0.20308948076938155
Combination_246,0.1604267903567598,-0.0574254828395295,-1.1388789350480686,-2.2433896940871234
Combination_247,0.15910906372072392,-0.14277303824491702,-0.8421289118234533,-2.2659453499488436
Combination_248,0.181040247350937,1.2776831161637043,0.08384477332641171,0.6966533069289828
Combination_249,0.1797806238932685,1.1960988331240157,-0.3308109249583732,1.196404264547802
Combination_250,0.1453282110391575,-1.035342145986203,-0.20915784206221222,-2.5547563661913464
Combination_251,0.15323703855396376,-0.5230969837102238,0.37480733373670994,2.130648899970446
Combination_252,0.1523707459608196,-0.5792057038868683,1.5062558516493305,0.6573783596016829
Combination_253,0.18164741217298072,1.317008445008441,-1.5874465505577837,0.5858342032566305
Combination_254,0.18166446668890499,1.318113045312444,-0.024550380780575608,0.8190356142111761
Combination_255,0.15912977857798793,-0.14143136207346635,-1.4901541566166496,-0.5320013164564951
Combination_256,0.16600426501172458,0.30382078335781604,-1.8726452442717267,-0.5188078353564007
Combination_257,0.17015801659000715,0.5728542332956332,-0.3855604686803875,-0.7352630648653445
Combination_258,0.17419914805074058,0.8345934148628859,-0.4574670536665524,0.30487815083882286
Combination_259,0.1425150121820588,-1.2175496226787097,-0.551145862446136,-1.8652952056565697
Combination_260,0.15359849122764047,-0.4996861325902588,-1.3458215382749845,-0.8690054987644902
Combination_261,0.16537215904538785,0.2628800468585572,1.259255475057792,0.10744934615808664
Combination_262,0.16763763162505319,0.409611957123372,-0.7619030469547743,-1.1517015996684143
Combination_263,0.1613695357425109,0.0036349919533423614,-0.7203837433283607,0.37812429513273516
Combination_264,0.1711683686863993,0.6382935127088419,0.4284768232909041,-0.06036933050429669
Combination_265,0.14437372764093423,-1.097162877605052,0.40068390129602227,0.2766550285606383
Combination_266,0.1538369590066101,-0.4842408638816918,-1.2905966038532026,-0.37847548306571577
Combination_267,0.17650275864459516,0.9837954780335119,0.4755479727260452,0.4029239060473427
Combination_268,0.17016719809991948,0.5734489085526389,1.7710481893895929,-0.12597551466809864
Combination_269,0.14075350974935577,-1.3316399979967006,0.67120253940833,-0.5894973858719423
Combination_270,0.14607468851867142,-0.9869937053465364,-1.5588063857005665,0.7943107775965919
Combination_271,0.1522909979180696,-0.5843708878567024,-0.10510541790822783,-0.9856446144151195
Combination_272,0.1444779898919749,-1.0904099381075592,0.11280103224056956,0.6011665032650961
Combination_273,0.14763251520216808,-0.8860951611828576,0.2754767587988228,1.7471298838075595
Combination_274,0.1691192195140278,0.5055726070671358,-0.3888590833275487,1.5304459403795017
Combination_275,0.15405759585473364,-0.46995048292958275,-0.9947211847332911,-0.037360484203225575
Combination_276,0.17274466332337174,0.7403882038117968,-0.5517523642533747,0.5606012070852229
Combination_277,0.17728495691930937,1.0344575112379097,0.25109753453378325,0.08470820796905307
Combination_278,0.17429021266637568,0.8404915595279797,1.595034735482897,-0.044757138995391105
Combination_279,0.14820801836952363,-0.8488205192968781,0.4744935614537535,-0.17788646644091827
Combination_280,0.17797172751559465,1.0789388094938042,0.723672262235837,-1.641419983074337
Combination_281,0.1440568871974963,-1.1176842487009084,0.5393081944028926,-0.9381353533050435
Combination_282,0.17451904346325756,0.855312652599368,0.09416993012405277,1.5454269891695507
Combination_283,0.14864239030631285,-0.8206867759787733,-0.9477406549568119,2.03005712889038
Combination_284,0.18514917440718698,1.5438133361955035,0.3199187877404589,0.3645720721440824
Combination_285,0.13538710524474445,-1.679215506649137,0.952807816387826,0.44002880211488005
Combination_286,0.16924884733994436,0.5139684440730378,-0.025725637691851606,1.5577249324192564
Combination_287,0.14259482428041634,-1.2123802899048945,0.11918115378122272,0.7436753064104891
Combination_288,0.1593764139984995,-0.12545708513210788,-0.3207572100996779,-0.02453967037822531
Combination_289,0.1744867545628922,0.8532213396991434,-0.034008934848315964,0.987778521440473
Combination_290,0.19315803432516515,2.062537475854631,1.5771615181494674,1.0113869744758917
Combination_291,0.1978837435137847,2.3686159262521946,1.6754359856797936,0.10942117691560996
Combination_292,0.16627470883504045,0.32133710166184054,0.1283139765036686,-0.428467025721895
Combination_293,0.1845582384011987,1.5055391280760966,1.0609990970700016,-0.67227414120025
Combination_294,0.18428471163792218,1.487823131491382,1.3482200685700207,-0.3153845046717753
Combination_295,0.1792120653346137,1.1592739851176228,-0.8338905689294995,-0.2191491619134272
Combination_296,0.1805970077436664,1.2489750245877533,-0.32358115873298243,1.883384069957991
Combination_297,0.18507109966779414,1.5387565300538768,-0.565513012406056,-2.0107496334595183
Combination_298,0.14877451090175398,-0.8121294853152663,-1.061974419936871,0.8646365541909264
Combination_299,0.14506222355454668,-1.052569832639221,0.3687708069713854,1.7683145010207555
Combination_300,0.1560139380512478,-0.34324057251054213,0.7209719123758995,0.5548542212447797
Combination_301,0.16475830090743623,0.22312120006353267,2.33402774680761,-1.2183726883964137
Combination_302,0.15187107253957358,-0.6115689451223082,0.2714088423603516,-0.4630586206746629
Combination_303,0.16587962279566448,0.2957478582532274,0.754461680366948,-0.6376346250037581
Combination_304,0.17783785502731936,1.0702680508570173,-0.5110386921603218,-1.0186676399420471
Combination_305,0.1557858078291184,-0.35801629020522596,-1.1157484665125208,0.31340619968605654
Combination_306,0.164510321634966,0.20705988346132073,-0.6622645808401333,0.1897600137262876
Combination_307,0.1498167322707308,-0.7446260717840497,-0.1750831684244668,-0.01177264339757264
Combination_308,0.15066610202081507,-0.6896134236197436,-0.1274230211387569,1.7184176284774422
Combination_309,0.15197926881848597,-0.604561203412759,1.7329621069322372,-0.37092790535903064
Combination_310,0.14657443048436614,-0.9546260245703199,-0.3632367940922565,0.5639500217601107
Combination_311,0.18503856956324702,1.5366495946514547,2.191317090670147,-1.670418283150855
Combination_312,0.13175146806963187,-1.9146913153269232,0.5050515827571261,1.1149040307143228
Combination_313,0.13455211555377236,-1.7332967758322149,-0.665613262138777,0.5801277943558536
Combination_314,0.1506295800816353,-0.6919789053079904,-0.588087647705811,-0.2362531403573345
Combination_315,0.13250421561953754,-1.8659367698355207,-1.485814445184934,1.1672239806217448
Combination_316,0.17691595868345877,1.0105579432110465,0.7103725495124669,-0.9440910653616397
Combination_317,0.15529727132141136,-0.3896582070632738,1.0684109921894442,-1.13249141481737
Combination_318,0.1334091175905883,-1.8073273670970034,-1.3568305330110064,-1.1610980748550621
Combination_319,0.17128713238820395,0.6459856935775635,0.30290986812470716,-0.7459290273918098
Combination_320,0.13579357991588967,-1.6528886353787682,-0.19815225656640745,-0.883702958644243
Combination_321,0.17209157835846867,0.6980886830294206,-0.2422050340059652,-0.18607267276499861
Combination_322,0.17103353881087854,0.6295607452617725,-0.5556927072302192,-0.915417609353058
Combination_323,0.18202080433937945,1.3411926025857075,0.3312865188741483,0.5474128900493259
