combination,accuracy_original,accuracy_normalized,pls_x,pls_y,pls_z
Combination_686,0.15054107037859826,-0.6891068296446741,1.1969224587036578,-0.8097486874691884,-0.6291554984126608
Combination_687,0.1675067721035107,0.40786260451372564,-0.06879497330878259,-0.5714896027195244,1.206960921775651
Combination_688,0.15984029878067402,-0.08783672106109232,0.5858322061585165,-0.7790968897289517,-0.8017892443948023
Combination_689,0.15406250607796784,-0.46141761353106386,0.5810153070546553,-0.9745511067626924,1.975814443649117
Combination_690,0.16484341696531402,0.23565521655638724,-0.5525562127745216,0.7419737123442456,1.772768384885826
Combination_691,0.1388698729995785,-1.443743861015705,1.2670206464946332,0.7203587883708272,0.5198624264895629
Combination_692,0.17770133950749004,1.0670235999125528,-1.1113556798713593,0.17844072449224635,-0.10414897244098095
Combination_693,0.14021934553191986,-1.3564895791582627,1.0012509960798248,-0.19797144339987371,-0.11094546599076394
Combination_694,0.18165863151511633,1.322894441260129,-1.3896519756849404,0.4106926852542151,1.228044265825238
Combination_695,0.16766630550142958,0.4181777252250292,-0.8685291233738456,0.7490278085356823,-2.33764269121373
Combination_696,0.1718796975832751,0.6906075016558304,-0.6659089508461773,-0.8168161702673469,1.3568571578423203
Combination_697,0.15153820316723138,-0.6246341536149237,0.9886860442332065,0.2776177847119142,0.1638914758469831
Combination_698,0.16100707942127396,-0.01239494329917085,0.043036598271000155,1.065631828817392,1.0574610931763797
Combination_699,0.15015488185951764,-0.7140770317691326,1.3090215783342551,-0.044116445018425654,-0.06906938760069252
Combination_700,0.14727758224890528,-0.900117655194859,0.36272779923815607,0.4142668794198335,0.4028832207469044
Combination_701,0.16149132749770434,0.01891559999619478,-0.2073129566927606,-0.39084127890165055,-1.4711064097372877
Combination_702,0.15350273567742237,-0.49761128412019817,0.7417641243390666,-0.3002902291850325,0.7816020257865456
Combination_703,0.1618142951626037,0.03979806406167361,-0.038208048353054344,0.9443577729109618,0.9238858555963652
Combination_704,0.1564427258867005,-0.30751720793074383,0.1738695081124854,1.0591071810404615,-0.14642589027110547
Combination_705,0.16807916934199563,0.44487270200309925,-0.424051520567822,-0.2516233591101627,1.1179542319464524
Combination_706,0.1363259155325182,-1.6082312266674548,1.7639167922072994,-0.6175235027884445,1.712741936668052
Combination_707,0.16814921956026396,0.44940201352480613,-1.0301688440369896,-2.087294719011967,0.8910540014562528
Combination_708,0.15508215708500445,-0.3954889530863537,0.7729461662015117,-0.8389021158070445,-0.562200236009194
Combination_709,0.16121496431291998,0.001046491405776416,0.2115132875527915,1.3665163619459724,0.2971359624679092
Combination_710,0.14267231153933221,-1.1978855451612664,0.870365371101845,0.6723713092780157,0.34398206868931613
Combination_711,0.1574830790315688,-0.2402499873255798,-0.11679022129963333,-1.8277888264635271,-0.36706697607705013
Combination_712,0.16750916796253976,0.4080175161210404,-0.37542973477248204,-0.9263739253334375,-1.2272686170493075
Combination_713,0.17844089881515562,1.1148420732307076,-0.9463928530881588,0.5558671630465514,-2.1670685220118546
Combination_714,0.15125745396748602,-0.6427868534430045,0.716006948027538,0.18227032223480016,-1.8002765803961331
Combination_715,0.17006234318626487,0.5731008840765406,-0.8632348143764952,-1.2989671579799595,0.2624245639124987
Combination_716,0.15908005371396924,-0.13699269551868018,0.30875458721271276,-2.1006920141732213,-0.8279551587910451
Combination_717,0.14988938551302816,-0.7312435116296165,0.9088084878718391,-0.48737208110187663,-2.0806265007231057
Combination_718,0.15916141540180656,-0.13173200626949827,0.2621412897507558,-0.663198559059545,-0.40086063419224144
Combination_719,0.14888614920392101,-0.7961108294790413,0.9712191026223266,-0.7113366496780251,2.1868898083206005
Combination_720,0.1740916514535205,0.8336281573746922,-1.1235631275675135,-0.04180245275448957,-0.08005682914119541
Combination_721,0.14413617845783147,-1.1032347437204189,0.8845402778475917,1.6147252968519432,0.6920422113948215
Combination_722,0.1635763458520826,0.15372885095967737,-0.45260714931974755,0.8676420530599511,0.8166088540881703
Combination_723,0.17878810373801407,1.137291671481381,-1.1365751125778563,-0.010403092211845488,0.1539387630519689
Combination_724,0.13536403692887763,-1.6704244353347546,2.0908877888264206,-0.9406068929607243,-0.2865304355244371
Combination_725,0.14625964582522746,-0.9659354539983941,0.9066161797644807,0.581851227022088,-1.9271859652794665
Combination_726,0.14669687783348428,-0.9376648786652714,1.2228744731840413,0.09876376720623103,-1.1707430196700714
Combination_727,0.16263811515367027,0.09306467007076473,-0.2407638748105214,0.5849704034762149,1.3464966666829334
Combination_728,0.18053714554288133,1.250381329080824,-1.2289922607997397,-0.4395233810268439,-0.8067491599932617
Combination_729,0.1617870640509049,0.03803735308867099,0.08165403590896907,1.0756600414628528,-1.3155760218120642
Combination_730,0.1714854356889205,0.6651152907132493,-0.7950704254745425,1.3120391993566123,1.2407203167750152
Combination_731,0.1580467570196964,-0.2038036596870417,0.07037834415953254,0.4787856718049436,-1.4129791817259036
Combination_732,0.13788232980866777,-1.5075964922186695,0.9504422232446568,1.7625401463773622,-1.3977684862742046
Combination_733,0.16973060043837643,0.5516510401303294,-0.713368093251401,0.7180342575306055,0.1788068105569121
Combination_734,0.15575892112878087,-0.3517306999826787,0.5462648428647376,1.7807149317968587,-0.5436156856954446
Combination_735,0.1794399216559393,1.1794369563740659,-0.6660402410578988,-1.6471640660337385,-0.07636290537123422
Combination_736,0.1670236544422116,0.3766251516726795,-0.2635410156909448,1.3579479534139842,1.546597107664461
Combination_737,0.14734804522392655,-0.8955616556204524,1.238638653578317,0.16401655539147797,-0.6645661486065151
Combination_738,0.15050308931141307,-0.6915626119314565,1.074835192699982,-0.7582898761166653,0.7443567408673791
Combination_739,0.18858328501916988,1.770629133243452,-1.6419617099052335,0.500358508740497,0.6736518826907356
Combination_740,0.1434173475860838,-1.149712956494769,1.3706273050186244,-1.2901992205096937,-1.0689163165394815
Combination_741,0.1487916329184845,-0.802222069546513,0.7822206875979507,0.09846179333070998,-1.2791961136396621
Combination_742,0.15794902345709103,-0.21012292266878246,0.4282850973616845,-0.845681000919487,0.14952516433208018
Combination_743,0.12338092630800856,-2.445229173174156,1.7969669613666859,-0.21133651245977247,0.7900565872819163
Combination_744,0.19792680014384018,2.3747627355871495,-1.4270844680734511,-1.5628787272371918,-0.28537609325867885
Combination_745,0.16567921457088686,0.2896962719351866,0.20467136888147802,1.0512526598362302,-0.40510270993768493
Combination_746,0.15807422269691873,-0.20202778216132025,-0.4122474610674408,1.8346617209266523,0.7756975330582218
Combination_747,0.15970754665045303,-0.09642021684175915,0.05542271049690044,0.27807862538264333,1.5406311281309384
Combination_748,0.14418511324090674,-1.1000707153665594,0.849493233086707,0.08122571263814193,0.5578851929902745
Combination_749,0.15455552651709706,-0.4295398662436676,0.7346261039990017,-1.2410149722277006,0.3123466892899094
Combination_750,0.18359181548048611,1.4478903745259977,-1.021295775651701,-1.4327261932586621,0.1799161804929842
Combination_751,0.16941826545914948,0.5314560649394504,-0.37676400736452165,-0.5658137124413676,-0.6461395439909872
Combination_752,0.1455272535051938,-1.0132905237689274,1.2647966991894009,-0.491060559652557,0.6103654513975074
Combination_753,0.1482908424998349,-0.8346022086698667,0.9377155340467325,-0.2982513755504855,-0.8347263032296521
Combination_754,0.17282045695152526,0.7514351814418797,-0.5571293398299089,-0.4542483024626531,-0.9750888245426561
Combination_755,0.14931864399665548,-0.7681465533320828,1.2486423366595683,0.5993953249002596,-0.35519933268627846
Combination_756,0.16460683763211761,0.2203584548027046,-0.26712558163901057,1.4859027121868522,-0.526473212458411
Combination_757,0.15285593445660464,-0.5394321990883969,0.5425309572484386,0.8494679696088082,-1.2406103420236532
Combination_758,0.15732141628110874,-0.2507027878505507,-0.02098881585970358,0.10343294598779379,0.9358414238111419
Combination_759,0.16915739238736233,0.5145885170722552,-1.1345567269121573,1.0499829239102867,1.3969003005688272
Combination_760,0.15926106285503863,-0.12528899482442496,0.20737438189073537,-1.9310078572681542,0.3351387502273407
Combination_761,0.15391775481948788,-0.47077694971904555,0.5189614080122716,0.6858033978322958,0.3539043631637212
Combination_762,0.14638060033043493,-0.9581147698152276,0.7677859533082327,-1.0061421124853203,0.9023535205762425
Combination_763,0.1508425413296113,-0.669614301489333,0.8650200811654521,-0.6131373527181001,1.2824621006730115
Combination_764,0.13870831620572682,-1.4541898105914712,1.5865208870272085,0.37383850127284957,-0.06395612981992588
Combination_765,0.16940116327479204,0.5303502708024533,-0.294530378221926,-1.1815048993500166,2.0730630633376204
Combination_766,0.1589800409734452,-0.14345932573299008,-0.09243829240026645,0.5744957832365575,-1.358699255061864
Combination_767,0.18023022744300385,1.2305365988235901,-1.6802149235869686,0.3171216636922753,-0.15146901606657845
Combination_768,0.16933552441058336,0.5261061888954804,-1.014627105308052,-0.744895205968612,-0.5840003322199543
Combination_769,0.14859339545292272,-0.81503972035473,0.9418813525576935,-0.3318013661436171,0.6453635067629719
Combination_770,0.15822369120952212,-0.19236343745259088,0.2800086642627476,1.6244168182295575,1.5612195425619846
Combination_771,0.13594241736617582,-1.6330274757913936,1.6891619995563474,0.23185200725794225,-0.6758587544152255
Combination_772,0.15248496206688855,-0.5634185557409891,0.6565563420942065,-1.9159806508420998,-1.0716667607362622
Combination_773,0.15182342241296856,-0.6061924292653805,0.8244416284278024,1.3616632065864718,-0.2544568013448829
Combination_774,0.13733184944593194,-1.5431894869451375,0.9416790213253017,1.3320007093458346,0.5887129553324415
Combination_775,0.1310557928356399,-1.948987159223481,1.1900968059224029,1.0614496465046441,0.8148221868896175
Combination_776,0.1536847574607081,-0.48584210794033883,0.2617870597691304,0.27825903540602165,0.042899257198448976
Combination_777,0.14749941866741106,-0.8857741417681972,1.1063180250364657,1.3278959061334095,0.3814273279257384
Combination_778,0.16733736579597044,0.3969091205766352,-0.930697399940404,-1.535334968800449,1.610536663596581
Combination_779,0.19009291568435777,1.868238929963362,-2.030805235508356,0.24205154558312397,0.06353467544072057
Combination_780,0.1488306321497368,-0.7997004547419432,1.0107360356703194,0.02056712856639692,-0.7027023702406652
Combination_781,0.16225293620939957,0.06815974509934898,-0.10623867014372873,-1.3831725962605643,1.2619071216819386
Combination_782,0.11890365501237463,-2.7347208687951663,1.8789531037844613,-0.4375336332554864,-0.6058249997060889
Combination_783,0.16857674895231783,0.4770452364749515,-0.3245757403981348,1.5649030509365671,-0.34070900329867626
Combination_784,0.1644658085430884,0.21123978688665343,-0.07631355735828892,-1.1381557219360663,-0.8216755889600867
Combination_785,0.1440722373136398,-1.1073690543372547,1.0870263967527318,1.0740925689679852,-0.9113946438946127
Combination_786,0.16460951411855834,0.22053151123526624,-0.0534093392674937,-0.46272607611267846,0.5480017779945582
Combination_787,0.130414159165633,-1.9904739503587332,1.2326384508465908,1.7020579246836753,-1.1328125461619023
Combination_788,0.14818663910381358,-0.8413397985570593,0.7151315157763499,-0.9251816015384778,0.1618450553310895
Combination_789,0.16485969317230847,0.23670760459588336,0.06773731317258287,-1.2661443784267241,0.41230181577417024
Combination_790,0.15742021716957572,-0.24431451364454962,0.3756051638801351,-1.7697130187179217,-0.6455562782520146
Combination_791,0.16949651352336123,0.5365154333118363,-0.8409858874263388,0.11172682259731365,-0.4892652743204874
Combination_792,0.14529785350939114,-1.0281230834632937,0.6630462079307341,1.11286938974244,-0.5187647204622675
Combination_793,0.1806532691407635,1.2578896561472004,-1.7799049833027851,0.35626683906505136,-0.1516705147661539
Combination_794,0.14726596697782587,-0.9008686761399495,0.9977639732829593,1.026071177505148,0.14889457263574918
Combination_795,0.1656321581512014,0.2866536949222893,-0.5835878719692158,-0.19699092751881475,0.03376649180947419
Combination_796,0.1469322504494909,-0.9224461409093184,0.8607404807046004,-0.7134465005784585,0.13606041239479733
Combination_797,0.1449006452227364,-1.0538058024288675,0.6403578620509124,1.8171890812775775,-0.8835838474142311
Combination_798,0.13873338414781516,-1.4525689659783785,1.45368722922953,0.07059860945439073,-0.22012190019540379
Combination_799,0.15523615725520454,-0.3855316001690482,0.48359155987327435,-0.8005319477089023,-0.9437370173162595
Combination_800,0.15375544606963046,-0.4812715193146322,1.2346617055670137,-0.30274113467297814,0.6144907039769303
Combination_801,0.1600201007942976,-0.07621107089092709,0.17380554148340477,-0.5102610894919231,1.6220948459164393
Combination_802,0.13571106896298205,-1.647986015736268,1.2897808463901368,-0.858409479726207,-1.1749347196159163
Combination_803,0.1620417872901711,0.05450726468888114,-0.368095064371602,-1.9830744931502675,-0.6747122155528508
Combination_804,0.17489338117894387,0.8854664495659439,-1.3644383930373896,-1.3192518297955456,0.9660232967748036
Combination_805,0.16213502379482841,0.06053575660835504,-0.104183483374573,1.5782498841721355,1.5176973847709971
Combination_806,0.17101774433795155,0.634875273238474,-0.3682719015058519,-2.010279767085122,-0.15861483533479973
Combination_807,0.16340093552467233,0.1423871587193708,-0.6505493702778312,1.1081949472144639,-1.6023473501358036
Combination_808,0.1723288606591817,0.719649516729019,-1.2785021144745907,0.7205712680086249,-0.8083987102645775
Combination_809,0.17149431930445364,0.6656896880982015,-0.5308404356746149,0.5846049177152539,0.7620908448059979
Combination_810,0.14030208732450047,-1.3511396550077561,1.35296802441512,1.6656175209494628,-0.6530673006064527
Combination_811,0.1403191869419385,-1.3500340268427986,1.0322951367202742,1.5624963249331434,0.6052763534808737
Combination_812,0.15555080269213611,-0.36518723525518637,0.5833638873549548,-0.23153382391719635,-0.2129951962421309
Combination_813,0.15428911252733366,-0.4467656791420227,0.04520335671095193,-0.34508619122470824,1.386906150277286
Combination_814,0.14895347696295128,-0.791757546901986,0.5876108346726673,-1.7600787044190929,0.27403960697143726
Combination_815,0.1778034099717358,1.073623278559711,-1.2534248163055546,-1.681783736004745,1.0815990350348106
Combination_816,0.1655105830800023,0.2787928861432927,-0.3319689573665221,-1.0817056914625105,-1.3110320919488512
Combination_817,0.1860309193562095,1.605598109919987,-0.9777776975056784,-1.6589499702088557,-0.8184481689591427
Combination_818,0.13917076694857963,-1.4242886406935904,1.3376693615367283,-0.18268824859771246,0.6257107456314219
Combination_819,0.17360709479165118,0.8022976615421522,-1.7454300489656647,0.7463335378690987,0.8172351038398795
Combination_820,0.13605983836102586,-1.6254352615483585,0.8267439667829581,1.6129300962363629,-1.6910576786642928
Combination_821,0.15627379352918466,-0.31844004717664864,0.5183428332653337,-1.0511906301547365,-2.07365933008288
Combination_822,0.16677401141350764,0.3604837166540007,-0.6446708408173414,0.2283096162181406,0.25151040611925624
