combination,accuracy_original,accuracy_normalized,pls_x,pls_y
Combination_130,0.16876001046649217,0.4888945712544044,0.8108652857335827,-0.10641419242009603
Combination_131,0.14914256107535018,-0.7795317341917465,-1.0317598370618302,-0.3319778815298319
Combination_132,0.15897862357389023,-0.14355097204464928,-0.47788742249658006,0.2644183288207569
Combination_133,0.18788561639180232,1.725519230228379,1.5331159303033879,1.4668909828933612
Combination_134,0.12958620043758495,-2.0440081590899712,-1.6571500604724252,-0.4639089534823252
Combination_135,0.16172186690992704,0.0338218321507892,0.2871711153741887,1.0643911308559415
Combination_136,0.18993245895769162,1.857864108602486,-0.6076789167483276,-0.633335382986582
Combination_137,0.16415840324763084,0.1913635555062439,1.5600655023108518,0.18858751815571745
Combination_138,0.16729832162788277,0.39438460024327193,-0.179187720243975,0.8252824477547536
Combination_139,0.1730650508480404,0.7672501493464987,-2.350943767616326,-1.466309510273653
Combination_140,0.1739433000067901,0.8240360399830793,1.72346123958241,-0.932365156951048
Combination_141,0.16625467823334136,0.32690463846296125,1.3007915310611728,1.762166823505904
Combination_142,0.13682389034760634,-1.576033139020408,-1.4736583023735947,-2.0203877107715735
Combination_143,0.16271523965529283,0.09805139106093856,1.6225697407635424,-0.9434365174955007
Combination_144,0.15648174599478706,-0.3049942432704805,0.47180937936625145,2.0201001456064014
Combination_145,0.15900634304071606,-0.14175868497440916,1.2488483125669716,-0.5551650131339727
Combination_146,0.14979657734605575,-0.7372443080634892,-0.3496462583308054,-0.384331644285639
Combination_147,0.16114105411554788,-0.003732398893276511,-0.7017856052376986,0.6148858003126152
Combination_148,0.17680617564066006,1.0091440369921698,0.37057724843914497,-1.4507990351839644
Combination_149,0.16638586274707287,0.33538677519574883,-1.3149647239320645,-1.5477904715831983
Combination_150,0.15406128264629942,-0.4614967182546289,-0.579707726577977,-1.5427983764246536
Combination_151,0.1499916491772304,-0.7246313410472368,0.27146488585849493,0.5081027971467084
Combination_152,0.16438954892836186,0.20630898780907242,-0.1108539095538395,-0.9035825429639173
Combination_153,0.1477395281638637,-0.8702491264914668,0.035207918392367435,-0.20052620495359544
Combination_154,0.17338346862616946,0.7878384265403204,0.9999151557745232,-1.6557370927916848
Combination_155,0.18007466405569977,1.220478171314156,1.1138666263139276,-1.6445095096100768
Combination_156,0.17810427271487878,1.0930764811714409,-0.7308881049159552,-0.5913663698101991
Combination_157,0.17645644336751717,0.9865310251641273,0.26203995977543487,1.95182778792628
Combination_158,0.18582368293584686,1.5921986041130214,0.14446538164883674,-1.8376848378566604
Combination_159,0.15596430312587722,-0.3384510975946276,0.2679173974986138,1.8373891684288075
Combination_160,0.17029452645357665,0.5881134047192944,0.40341299941818387,-0.06547317548226878
Combination_161,0.16277837158341052,0.10213337933277623,0.7396160777827496,1.1199661559997214
Combination_162,0.16381643766881865,0.16925272310015335,-0.805912779748383,-0.7815421462678344
Combination_163,0.17720273955149174,1.0347850918642996,0.7123711850794779,2.039497887714582
Combination_164,0.1577715518454535,-0.22159789355733298,-1.7209590647611746,1.674590961649217
Combination_165,0.1515138908775761,-0.6262061392043601,-0.7231138408670799,0.6058588351865718
Combination_166,0.1736419783058138,0.804553162046221,-1.7263669619797342,0.5174178123310955
Combination_167,0.15072264548051406,-0.6773665350175825,-1.894935391118107,0.02498466855324441
Combination_168,0.17789174774361988,1.079335027900217,0.2630375092868522,0.018539827838442324
Combination_169,0.1877407916149512,1.716155140484822,1.8644309128226195,-1.0308418812885405
Combination_170,0.15234118209140793,-0.5727150906502813,2.0260351620611026,0.9969613796424951
Combination_171,0.1555669856510073,-0.3641408764588473,-0.6710241225362727,0.8528029316313078
Combination_172,0.16207674191830088,0.05676736328441587,-0.48915230286733474,-0.4265522206487844
Combination_173,0.18904807416526204,1.8006814997684986,1.394462183039005,0.4221168228776965
Combination_174,0.15721752984255863,-0.257419883881168,-1.2647138322981188,0.10413011569809688
Combination_175,0.13935371384034792,-1.4124596487899188,-0.6370063957537685,0.37192121710950465
Combination_176,0.1613190545668002,0.007776765741127099,0.5286550455600529,0.744913277883895
Combination_177,0.1425343173703453,-1.206807981021874,-0.3020527693816315,1.2332562339967978
Combination_178,0.1536270845894515,-0.48957112416226833,-2.0119575711297366,-1.582715128089422
Combination_179,0.1641843263611869,0.19303969385114142,-0.09266987103159549,-0.40137277004405525
Combination_180,0.15753918892930693,-0.2366220299460095,0.17359748801972624,0.06526127079985572
Combination_181,0.1525129864986105,-0.5616065502308664,0.523585844037594,-0.006655694340019946
Combination_182,0.16158982042578343,0.025283962079613552,-0.5088027920148481,-0.28629027393209905
Combination_183,0.15406577967184173,-0.46120594928765474,0.12514907989373888,-0.8904989556030944
Combination_184,0.14469760388984415,-1.0669340620001488,-0.13887957582221738,1.034759643605351
Combination_185,0.19033465942473646,1.883869612289054,0.7225159732719838,-1.065721798625308
Combination_186,0.1803555471410121,1.2386395279238434,-0.33401547296884854,-0.3943931034918695
Combination_187,0.16767390328697662,0.4186689833319755,-0.08013355163447304,-0.9786326228903455
Combination_188,0.17245132017188078,0.7275675117834501,3.1102977581864715,1.4795681782835122
Combination_189,0.15716719447657415,-0.260674471214922,-0.5472480074046617,-1.153666504745291
Combination_190,0.16380933086648167,0.1687932110172062,0.3633960414751755,-0.4403152532454583
Combination_191,0.14130001605091766,-1.2866155151815313,-0.5402505977539259,0.8698173655813174
Combination_192,0.16661471094903413,0.3501836569684008,0.9891517817286534,-1.694784361763113
Combination_193,0.14063763593484804,-1.3294437313616914,-0.33850532334830663,0.5116393710914618
Combination_194,0.17822654649014352,1.1009824668028882,0.7652464718770107,-0.35699574885589047
Combination_195,0.14903450187845765,-0.7865186326998549,0.3300519981283837,1.079937079341655
Combination_196,0.15403391014646406,-0.4632665711108659,-0.4602879411590377,1.7947874889255748
Combination_197,0.18402309877470852,1.4757763175241827,0.5728905799652686,-0.051392120307267676
Combination_198,0.15401097364643646,-0.4647496008060013,0.7775999396049594,0.88465306114723
Combination_199,0.17405376934045738,0.8311787732699034,1.5964984380311542,0.9434218864112738
Combination_200,0.16329221538971908,0.13535752523558947,-0.46303916158805375,1.7865633645712902
Combination_201,0.14728148183442608,-0.899865515543251,-0.08767833383645052,-0.4254349689087309
Combination_202,0.14828268625484675,-0.8351295756833025,-1.3731972111507826,-0.3234789319354816
Combination_203,0.19358232484421223,2.093857372023556,0.04829183519989494,-1.1561310490550172
Combination_204,0.15476898780340775,-0.4157378726535571,-1.1934783619062364,-0.09876783284450823
Combination_205,0.16664470457777664,0.35212298694622973,-2.498444540693241,0.24856349636913558
Combination_206,0.12593380884339542,-2.2801647298800702,-0.40218101126729905,1.9191357146248105
Combination_207,0.16998438178618117,0.5680600508517977,-0.3771333718357233,-1.9789606246294884
Combination_208,0.16183270726368854,0.04098855487874578,0.7023643301759026,1.458599770115905
Combination_209,0.17053400965996993,0.6035979252930538,1.1148554259005063,-0.4580137890505116
Combination_210,0.19049952865149375,1.8945297373648418,1.6782108424019975,-0.4444247152545353
Combination_211,0.15635640786837685,-0.3130983639155345,-0.8514899337533925,1.1998291715913842
Combination_212,0.1834296934514689,1.4374078779385158,0.8147876837960906,-0.11514132314682521
Combination_213,0.1783424057951111,1.1084737052009819,0.8391883395109954,-2.6109836390977703
Combination_214,0.17779619223790688,1.073156593861218,0.09947583698865897,1.437369571141765
Combination_215,0.15900881282850496,-0.14159899327658232,0.7054287176578456,-1.1236882098679355
Combination_216,0.13239082652195586,-1.8626664652017322,-0.8377511892911016,0.0846308527034133
Combination_217,0.15718177510418027,-0.25973171605665624,-1.262862459404693,0.6604013312024858
Combination_218,0.1626772499750259,0.09559505186896204,1.1096624259118748,-0.8893853732913919
Combination_219,0.16110370357962103,-0.006147412249371636,-0.016670009775036576,-0.3811029324140209
Combination_220,0.1661181449781248,0.31807666245895116,1.3839528773870549,-0.7818106828276892
Combination_221,0.13564986470134507,-1.6519433648247177,-0.28432224446035315,1.5093898431740023
Combination_222,0.1692006967578416,0.517388493846071,-1.5530636855678157,-0.6900672105955518
Combination_223,0.15935372646836088,-0.11929754494976895,0.05371309493109816,-1.7074921209572482
Combination_224,0.16838170233218738,0.46443389955601755,0.1689999946815233,-0.5067006472531638
Combination_225,0.15419348783778372,-0.45294858647400366,-0.44977431247085775,1.192580265104564
Combination_226,0.18591161051416147,1.5978838311313095,0.42256640022253505,-1.8334786688309754
Combination_227,0.15925796461556055,-0.1254893209920228,0.5400317563707102,-0.16208542798338416
Combination_228,0.15882417750977224,-0.15353715559959913,-2.096848277397421,-0.5376817255828737
Combination_229,0.14212495793591598,-1.233276369682388,-0.39074153456060157,1.158800851050087
Combination_230,0.1343239702742235,-1.737673132037211,-0.8909303968271065,0.775571395687711
Combination_231,0.16737798206745289,0.3995352900724889,-0.6328571394540855,-1.2247453599038618
Combination_232,0.1635324735049813,0.1508921499168748,-0.8751570354048057,-0.6017073438824232
Combination_233,0.18573740633470645,1.5866201260831303,0.554874784972921,-1.2036882000176607
Combination_234,0.18361424562783923,1.449340664437314,0.5985817616529076,0.5626142361719552
Combination_235,0.16298574402422822,0.11554167995908067,0.2916827061218433,1.255632409206224
Combination_236,0.13248640855466512,-1.856486315978501,0.5676912752827978,-0.08697680997566151
Combination_237,0.16583722418017435,0.29991286742308054,1.9186631478638707,-0.34520073313692096
Combination_238,0.18157581449041563,1.317539652746359,1.5714960987228912,0.32745487898567704
Combination_239,0.15185361397828775,-0.6042403010916358,-0.7320688146602895,-0.10537138276255739
Combination_240,0.16962328617143835,0.5447123073511643,0.08472701616435592,0.7981861408097841
Combination_241,0.1383789137331796,-1.4754883368640341,1.4904558505627041,-1.7500696618824523
Combination_242,0.15282980093660486,-0.5411219419066752,-0.5816385994965209,0.1627257698339628
Combination_243,0.1803331838108969,1.2371935582857985,0.02223599003909997,1.4125441352660077
Combination_244,0.14438624967922184,-1.0870656225914601,-0.3692428964770972,0.88416723776328
Combination_245,0.15748758656689307,-0.23995853881644713,-1.8865599117511955,-0.009788805002853895
Combination_246,0.16566681512322073,0.2888945476498769,-1.1295943999434614,2.215560847001227
Combination_247,0.15360669867937773,-0.4908892376479958,-1.0215900532135773,2.298334371558252
Combination_248,0.17149048688130672,0.6654418910356872,-0.009500013529001781,-0.49168492686295606
Combination_249,0.17405759783944375,0.8314263166037922,-0.6272319279713867,-1.2344746622239446
Combination_250,0.13760863002510593,-1.5252933904414077,0.026512699147644793,2.535871432332466
Combination_251,0.1559102805941978,-0.34194408992521763,0.21994987434031504,-2.1381593793516696
Combination_252,0.1632281830913723,0.13121732076752493,1.4442759393998934,-0.5540386800377324
Combination_253,0.18504862259295007,1.5420847025737974,-1.5839815333643499,-0.38135008757709554
Combination_254,0.16383106901891875,0.1701987578766999,-0.20859963361880615,-0.9297760171106145
Combination_255,0.16316540340401872,0.12715810770168584,-1.3064514330011516,0.5021088824399936
Combination_256,0.16811943194786727,0.4474760041651256,-1.4430188348113389,0.693958719171785
Combination_257,0.16686833931821024,0.3665827763878525,-0.4118485357210924,0.6219161718288134
Combination_258,0.16110050089272776,-0.00635449178466374,-0.5421316993671118,-0.38960104901629167
Combination_259,0.141639907187297,-1.2646388122077898,-0.6502531333540129,1.7444204566683101
Combination_260,0.14655787944526946,-0.9466522453973557,-1.5751829274228903,0.916092912706258
Combination_261,0.1598651459076329,-0.08623015392685326,1.039120957434881,-0.1715103023648742
Combination_262,0.1634469752941928,0.1453640011004611,-0.9244408206660278,1.064686847919663
Combination_263,0.16817291260633024,0.4509339600224068,-0.4160837715586749,-0.2097120616697089
Combination_264,0.17482684472970147,0.8811643315480863,0.5683146205666104,-0.013984582414314856
Combination_265,0.141318183721337,-1.2854408287781613,0.7006042869101489,-0.048339687421304414
Combination_266,0.15336425332641268,-0.5065652848854573,-1.3751238956361513,0.44490005139409583
Combination_267,0.17114876970356177,0.6433471197617913,0.7791443399560023,-0.18670829086607338
Combination_268,0.17930079540738109,1.1704413224396684,1.9188652195419178,0.19594918651561843
Combination_269,0.13871673541930757,-1.4536454405378492,0.5996316741053469,0.7316395780866407
Combination_270,0.14237426904620573,-1.217156395865899,-1.6650682164882806,-0.8955431519005866
Combination_271,0.15109526207483434,-0.6532738672778603,0.011181069851711824,0.7958521209888898
Combination_272,0.15516075261752904,-0.39040711808543055,0.2822491097086056,-0.6354416401285128
Combination_273,0.16315198000919612,0.12629017697522413,0.2847562138539761,-1.877114164134976
Combination_274,0.16519767182899692,0.25856065033467085,-0.04490398839927459,-1.9801790217475523
Combination_275,0.15593047020844872,-0.34063866854743874,-0.9788295164507386,0.13497549504590248
Combination_276,0.16670461306695528,0.35599655389566376,-0.4490158327092698,-0.496362340588302
Combination_277,0.17863818313497465,1.127598095480139,0.35279048561678217,-0.1763745769042252
Combination_278,0.17943457008765057,1.1790909343271891,1.5803160010967512,0.05204704344481448
Combination_279,0.15254348635719167,-0.559634488411545,0.31580956994328546,0.18980390112289713
Combination_280,0.1776220769681115,1.0618986375395343,0.8883323245798068,1.5095515140975477
Combination_281,0.14397859326544166,-1.1134238972332242,0.5795331558243818,0.7304918802132447
Combination_282,0.17064499630688273,0.6107741070530045,0.0721060545719179,-1.6260951209659593
Combination_283,0.14953871486840406,-0.7539171967412913,-0.5876694857704714,-1.9308030494798638
Combination_284,0.18122559441640337,1.294895100658307,0.15947569628999597,-0.6910243838149053
Combination_285,0.13300352934810505,-1.823050286430818,1.3308420790500421,-0.5274846788348855
Combination_286,0.1774468146987664,1.0505665184471353,-0.09362588248563483,-1.2920676670315316
Combination_287,0.1505121808862576,-0.6909747682999633,0.3319271774933661,-0.6327714855785136
Combination_288,0.16414478940940874,0.19048331107819938,-0.4779735784973897,0.1544927016960771
Combination_289,0.1870025653833891,1.6684228612871737,0.24924360546099478,-1.0030760068394398
Combination_290,0.17383286882525234,0.8168957735391025,1.602653299639399,-0.9247730943334984
Combination_291,0.18983283179415222,1.8514224090496676,1.1359456745743224,0.04092938928665468
Combination_292,0.17453229994461425,0.8621196358749924,0.16662992584851175,0.4563581839551308
Combination_293,0.19417085202792184,2.1319104005495007,1.755806716455946,0.4448792265746743
Combination_294,0.1846949333007974,1.5192158375559188,1.3747860380842034,0.08937550981801219
Combination_295,0.1772013730477182,1.0346967363753534,-0.996661715548611,0.25544955148078663
Combination_296,0.18051699260803042,1.2490782793220523,-0.25688655477896,-1.5817924025663768
Combination_297,0.17677676131712827,1.0072421637679434,-0.5832050020964803,2.081493616893566
Combination_298,0.15621791800512233,-0.32205285040800313,-1.0894850179878652,-0.7529097774950391
Combination_299,0.13380663843486792,-1.7711228074052912,0.41347768885358066,-1.7622120234560703
Combination_300,0.15353708565146193,-0.4953902812877482,0.7291576285723342,-0.34159531712066366
Combination_301,0.16319633193080818,0.12915788637761094,2.2915584148821155,1.1082654528775586
Combination_302,0.1486316650485989,-0.8125652823742057,0.296973113946984,0.5142937707179155
Combination_303,0.1663660999642307,0.3341089519106722,0.5811867384917974,0.7775905108677961
Combination_304,0.16593975489286258,0.30654230484365663,-0.3937970122950948,1.141896066280974
Combination_305,0.15298398648663267,-0.5311526026885373,-1.032702801479671,-0.3926632385020739
Combination_306,0.17619513420380306,0.9696352804370488,-0.4708120398290311,-0.11809468884079022
Combination_307,0.15646476639740664,-0.30609211117082735,0.04986320808315951,-0.1381490416802939
Combination_308,0.15017693086293887,-0.7126513858866974,-0.437077457574153,-1.6849353805708853
Combination_309,0.1537322455808976,-0.4827716180084642,1.6490838190266277,0.41427224027042886
Combination_310,0.13871574396328074,-1.453709546165449,-0.33929978603060734,-0.5253521626818868
Combination_311,0.1856343755932974,1.5799583577733383,2.330009469969348,1.7629035503370145
Combination_312,0.1378187717927607,-1.5117060305022192,0.5682974957793385,-0.972672740332367
Combination_313,0.13271994363478024,-1.841386389736497,-0.7779913123416559,-0.6278234572438786
Combination_314,0.15187775238344464,-0.6026795585372884,-0.6520833440083507,0.10101416877980293
Combination_315,0.13973183214767762,-1.3880112509363054,-1.3914346365289947,-1.3819205629877411
Combination_316,0.18496073621750153,1.5364021396530751,0.8771245355673334,1.021742431653624
Combination_317,0.15211495323905366,-0.5873426103474452,1.3117839028102063,0.9439791826552383
Combination_318,0.13375693445151385,-1.7743365707602885,-1.257129647204467,1.1615151060934685
Combination_319,0.17287595075236478,0.7550233031885236,-0.015306984558089248,0.6676186675206328
Combination_320,0.1375745922457097,-1.5274942073725142,-0.44647146539623983,1.0852242706927429
Combination_321,0.1729056356683254,0.75694267239543,-0.4774270962069021,0.5009755751111745
Combination_322,0.17546040578458097,0.9221291630148227,-0.4384758719734909,1.1268937601974183
