combination,accuracy_original,accuracy_normalized,pls_x
Combination_86,0.18271412602689902,1.3911406733418454,0.6199758749729594
Combination_87,0.15007982729091052,-0.7189299148971593,0.6335911827320302
Combination_88,0.13601549508153254,-1.6283024121680754,-0.15104667286848206
Combination_89,0.19076397319976707,1.9116282099885642,-0.6578226425906655
Combination_90,0.160602721946031,-0.03853991496065204,-0.09789864762296463
Combination_91,0.15740261070455766,-0.24545291359295998,1.2405002196731287
Combination_92,0.16673315995987592,0.3578423407356008,0.4238974918026033
Combination_93,0.18976952597223426,1.8473291771412987,-1.6552815522443427
Combination_94,0.16191278065093703,0.04616594510553191,-0.9348274530081567
Combination_95,0.15745531601560325,-0.2420450901988985,-0.5395436614339234
Combination_96,0.1692142660510574,0.5182658580802313,-1.0886922514272066
Combination_97,0.1457192005060931,-1.0008796022297537,0.21582625351640128
Combination_98,0.16225880443026258,0.06853917290162874,-0.026843256169471807
Combination_99,0.15542376173812736,-0.37340145743671227,-2.2066711205817366
Combination_100,0.17315169522155255,0.7728524068260728,-0.9045616245900444
Combination_101,0.14799653286362183,-0.85363170007192,-0.22814727244796942
Combination_102,0.19785824575554736,2.370330141536282,-0.1592454767161356
Combination_103,0.174125804987582,0.8358364587783964,-0.24435337348563912
Combination_104,0.17539836427802247,0.9181176792903459,2.088656290838345
Combination_105,0.18064393546663926,1.2572861588448965,-0.8353444966399668
Combination_106,0.1519256353842312,-0.5995835363903521,1.4712255424820797
Combination_107,0.16962951236665308,0.545114881082119,0.052090427827208574
Combination_108,0.1505999193176393,-0.6853017711562368,0.44282371191426245
Combination_109,0.17295020977021705,0.7598247475446356,0.6068471338326926
Combination_110,0.16186078959667677,0.04280430417267064,-1.1928373933997745
Combination_111,0.12707689063990854,-2.2062552735045347,0.3285915550284491
Combination_112,0.15820396399400363,-0.19363896102336434,-0.09062694279703404
Combination_113,0.1720498372617901,0.7016084039406113,-0.8536848016273043
Combination_114,0.1514533029516521,-0.6301236372186091,0.5334969858310679
Combination_115,0.1635785354514028,0.15387042621345987,-0.10269196049816576
Combination_116,0.14340069913364756,-1.1507894132039997,-0.4052582066922745
Combination_117,0.1389987871961426,-1.4354085185964622,0.6348736555632613
Combination_118,0.14761101303741003,-0.8785586658098243,-0.6699931890105308
Combination_119,0.17985346729489696,1.2061760169164255,0.21904235143130646
Combination_120,0.15988260538718296,-0.08510125777429331,-1.6535876863552517
Combination_121,0.13292575975117862,-1.8280787180346723,0.2048217869820276
Combination_122,0.1643631568720502,0.20460252853329897,1.2627376262954806
Combination_123,0.16357290146203293,0.15350614336614066,0.3818072353499654
Combination_124,0.13950998464201875,-1.402355481236825,-1.733789575735374
Combination_125,0.14015183127911943,-1.3608549200615143,0.0003222877251727041
Combination_126,0.17213783830601026,0.7072983811221496,-1.274661840410959
Combination_127,0.18894025696942968,1.7937102485805152,-1.618760852854929
Combination_128,0.15980554121822868,-0.09008407777091819,-0.7654410781492558
Combination_129,0.1592679943758782,-0.12484081610381904,-0.43356897626751706
Combination_130,0.16876001046649217,0.4888945712544044,0.5364303977567328
Combination_131,0.14914256107535018,-0.7795317341917465,-0.3906861075465477
Combination_132,0.15897862357389023,-0.14355097204464928,-0.634362536704862
Combination_133,0.18788561639180232,1.725519230228379,1.6838677348418618
Combination_134,0.12958620043758495,-2.0440081590899712,0.2648749347538156
Combination_135,0.16172186690992704,0.0338218321507892,1.0001770714149092
Combination_136,0.18993245895769162,1.857864108602486,0.5583397758013082
Combination_137,0.16415840324763084,0.1913635555062439,2.24152631396559
Combination_138,0.16729832162788277,0.39438460024327193,0.38628557638087335
Combination_139,0.1730650508480404,0.7672501493464987,1.8797926309727166
Combination_140,0.1739433000067901,0.8240360399830793,-1.9592734159570284
Combination_141,0.16625467823334136,0.32690463846296125,0.17711786877409336
Combination_142,0.13682389034760634,-1.576033139020408,-1.679225280993174
Combination_143,0.16271523965529283,0.09805139106093856,0.6284156193916028
Combination_144,0.15648174599478706,-0.3049942432704805,-0.8477427074046082
Combination_145,0.15900634304071606,-0.14175868497440916,0.6726816141003411
Combination_146,0.14979657734605575,-0.7372443080634892,-0.48686077066493066
Combination_147,0.16114105411554788,-0.003732398893276511,-0.4291268339374421
Combination_148,0.17680617564066006,1.0091440369921698,0.026056629347903038
Combination_149,0.16638586274707287,0.33538677519574883,0.8751836597049371
Combination_150,0.15406128264629942,-0.4614967182546289,0.5271325949759529
Combination_151,0.1499916491772304,-0.7246313410472368,-1.188090435713924
Combination_152,0.16438954892836186,0.20630898780907242,-0.9670530038994809
Combination_153,0.1477395281638637,-0.8702491264914668,-0.8939368137605788
Combination_154,0.17338346862616946,0.7878384265403204,2.1818304580413783
Combination_155,0.18007466405569977,1.220478171314156,0.267573391828555
Combination_156,0.17810427271487878,1.0930764811714409,1.1764005991691635
Combination_157,0.17645644336751717,0.9865310251641273,-1.47708238434973
Combination_158,0.18582368293584686,1.5921986041130214,-0.7585839197251364
Combination_159,0.15596430312587722,-0.3384510975946276,1.1461352053303686
Combination_160,0.17029452645357665,0.5881134047192944,0.9525880893459171
Combination_161,0.16277837158341052,0.10213337933277623,0.13308100996738031
Combination_162,0.16381643766881865,0.16925272310015335,0.051188835114871545
Combination_163,0.17720273955149174,1.0347850918642996,0.43744021135022243
Combination_164,0.1577715518454535,-0.22159789355733298,0.5005182335407614
Combination_165,0.1515138908775761,-0.6262061392043601,-1.2840813961927724
Combination_166,0.1736419783058138,0.804553162046221,-0.03149932282072787
Combination_167,0.15072264548051406,-0.6773665350175825,-0.5824298700994399
Combination_168,0.17789174774361988,1.079335027900217,1.646910707540984
Combination_169,0.1877407916149512,1.716155140484822,0.6793676255042203
Combination_170,0.15234118209140793,-0.5727150906502813,0.07304881338724986
Combination_171,0.1555669856510073,-0.3641408764588473,-0.3047425372881327
Combination_172,0.16207674191830088,0.05676736328441587,2.0980923151408044
Combination_173,0.18904807416526204,1.8006814997684986,1.8818066814536238
Combination_174,0.15721752984255863,-0.257419883881168,0.9491888297243898
Combination_175,0.13935371384034792,-1.4124596487899188,-1.4138172538287663
Combination_176,0.1613190545668002,0.007776765741127099,-0.800546553880282
Combination_177,0.1425343173703453,-1.206807981021874,-1.466354737519806
Combination_178,0.1536270845894515,-0.48957112416226833,-0.08165195815202153
Combination_179,0.1641843263611869,0.19303969385114142,-1.1559344029547787
Combination_180,0.15753918892930693,-0.2366220299460095,-0.2551874162810791
Combination_181,0.1525129864986105,-0.5616065502308664,0.46541604201206793
Combination_182,0.16158982042578343,0.025283962079613552,1.2730513288811731
Combination_183,0.15406577967184173,-0.46120594928765474,-1.579480005145499
Combination_184,0.14469760388984415,-1.0669340620001488,0.7178450430205291
Combination_185,0.19033465942473646,1.883869612289054,-0.8417734273527298
Combination_186,0.1803555471410121,1.2386395279238434,1.9372404156117322
Combination_187,0.16767390328697662,0.4186689833319755,-1.441725762201144
Combination_188,0.17245132017188078,0.7275675117834501,-2.2750740372312634
Combination_189,0.15716719447657415,-0.260674471214922,-2.221237559214367
Combination_190,0.16380933086648167,0.1687932110172062,-0.9837842744473341
Combination_191,0.14130001605091766,-1.2866155151815313,-1.0883962339946331
Combination_192,0.16661471094903413,0.3501836569684008,-0.539419856210673
Combination_193,0.14063763593484804,-1.3294437313616914,0.13371929004909466
Combination_194,0.17822654649014352,1.1009824668028882,-1.5614382087696939
Combination_195,0.14903450187845765,-0.7865186326998549,0.9567443471808255
Combination_196,0.15403391014646406,-0.4632665711108659,0.6645249915041255
Combination_197,0.18402309877470852,1.4757763175241827,0.8897608720973205
Combination_198,0.15401097364643646,-0.4647496008060013,0.1676424163760019
Combination_199,0.17405376934045738,0.8311787732699034,1.9018657298800803
Combination_200,0.16329221538971908,0.13535752523558947,1.6020555773786718
Combination_201,0.14728148183442608,-0.899865515543251,0.3909599404021184
Combination_202,0.14828268625484675,-0.8351295756833025,0.105395118215032
Combination_203,0.19358232484421223,2.093857372023556,0.09554023570154724
Combination_204,0.15476898780340775,-0.4157378726535571,0.2404641920085102
Combination_205,0.16664470457777664,0.35212298694622973,1.0467241261024287
Combination_206,0.12593380884339542,-2.2801647298800702,-0.09429449370467191
Combination_207,0.16998438178618117,0.5680600508517977,-0.12253709058495485
Combination_208,0.16183270726368854,0.04098855487874578,0.9939157861350296
Combination_209,0.17053400965996993,0.6035979252930538,-0.4941896040324498
Combination_210,0.19049952865149375,1.8945297373648418,-1.3277099808420112
Combination_211,0.15635640786837685,-0.3130983639155345,1.387632001060011
Combination_212,0.1834296934514689,1.4374078779385158,-0.46993506916326855
Combination_213,0.1783424057951111,1.1084737052009819,-0.7204725823356753
Combination_214,0.17779619223790688,1.073156593861218,-1.19019185757654
Combination_215,0.15900881282850496,-0.14159899327658232,0.7196632185298002
Combination_216,0.13239082652195586,-1.8626664652017322,-0.4952056971556399
Combination_217,0.15718177510418027,-0.25973171605665624,0.3281397629936539
Combination_218,0.1626772499750259,0.09559505186896204,-0.5787723791611115
Combination_219,0.16110370357962103,-0.006147412249371636,0.3228089975135513
Combination_220,0.1661181449781248,0.31807666245895116,0.028055549817859515
Combination_221,0.13564986470134507,-1.6519433648247177,1.6324192733460199
Combination_222,0.1692006967578416,0.517388493846071,0.5131365651288688
Combination_223,0.15935372646836088,-0.11929754494976895,0.19917089453108372
Combination_224,0.16838170233218738,0.46443389955601755,0.3822752310635605
Combination_225,0.15419348783778372,-0.45294858647400366,0.09279266028260075
Combination_226,0.18591161051416147,1.5978838311313095,0.16334606798314166
Combination_227,0.15925796461556055,-0.1254893209920228,-0.9132947386506914
Combination_228,0.15882417750977224,-0.15353715559959913,-1.1946523314000963
Combination_229,0.14212495793591598,-1.233276369682388,0.06786014099237725
Combination_230,0.1343239702742235,-1.737673132037211,-0.835024457269741
Combination_231,0.16737798206745289,0.3995352900724889,-0.2745467343118574
Combination_232,0.1635324735049813,0.1508921499168748,-1.7484899468649733
Combination_233,0.18573740633470645,1.5866201260831303,0.1046936173178604
Combination_234,0.18361424562783923,1.449340664437314,-0.1753364834389739
Combination_235,0.16298574402422822,0.11554167995908067,0.5517513628454032
Combination_236,0.13248640855466512,-1.856486315978501,1.3650075339699783
Combination_237,0.16583722418017435,0.29991286742308054,0.26506920032078596
Combination_238,0.18157581449041563,1.317539652746359,0.6456443848702939
Combination_239,0.15185361397828775,-0.6042403010916358,0.4462571892461392
Combination_240,0.16962328617143835,0.5447123073511643,2.2364597991216466
Combination_241,0.1383789137331796,-1.4754883368640341,-0.08224461561241714
Combination_242,0.15282980093660486,-0.5411219419066752,0.07770856325101994
Combination_243,0.1803331838108969,1.2371935582857985,-0.12197365206163174
Combination_244,0.14438624967922184,-1.0870656225914601,0.609532218242084
Combination_245,0.15748758656689307,-0.23995853881644713,-0.5247869793235503
Combination_246,0.16566681512322073,0.2888945476498769,1.2402287650717296
Combination_247,0.15360669867937773,-0.4908892376479958,-1.184438051789962
Combination_248,0.17149048688130672,0.6654418910356872,-1.0061187817674204
Combination_249,0.17405759783944375,0.8314263166037922,-0.9940117653059598
Combination_250,0.13760863002510593,-1.5252933904414077,0.6361514683882331
Combination_251,0.1559102805941978,-0.34194408992521763,0.28992468839725716
Combination_252,0.1632281830913723,0.13121732076752493,0.45184457657685795
Combination_253,0.18504862259295007,1.5420847025737974,-2.5195305597885467
Combination_254,0.16383106901891875,0.1701987578766999,0.276167464503886
Combination_255,0.16316540340401872,0.12715810770168584,-0.5863698638803472
Combination_256,0.16811943194786727,0.4474760041651256,-2.156682359952482
Combination_257,0.16686833931821024,0.3665827763878525,-0.261866296592515
Combination_258,0.16110050089272776,-0.00635449178466374,-1.0505667444454025
Combination_259,0.141639907187297,-1.2646388122077898,-0.21162830831034124
Combination_260,0.14655787944526946,-0.9466522453973557,0.7438439784801909
Combination_261,0.1598651459076329,-0.08623015392685326,-0.531751010409556
Combination_262,0.1634469752941928,0.1453640011004611,-0.7866995069076872
Combination_263,0.16817291260633024,0.4509339600224068,0.9899022916311224
Combination_264,0.17482684472970147,0.8811643315480863,0.38842585202582436
Combination_265,0.141318183721337,-1.2854408287781613,-0.6349837131015921
Combination_266,0.15336425332641268,-0.5065652848854573,-0.5870430567609671
Combination_267,0.17114876970356177,0.6433471197617913,-0.16620941585764754
Combination_268,0.17930079540738109,1.1704413224396684,-1.6223609030400785
Combination_269,0.13871673541930757,-1.4536454405378492,-0.7954172865979761
Combination_270,0.14237426904620573,-1.217156395865899,1.644057422825585
Combination_271,0.15109526207483434,-0.6532738672778603,0.6926198941592696
Combination_272,0.15516075261752904,-0.39040711808543055,0.22072532980013787
Combination_273,0.16315198000919612,0.12629017697522413,-1.4429347326592292
Combination_274,0.16519767182899692,0.25856065033467085,0.7435018945114293
Combination_275,0.15593047020844872,-0.34063866854743874,0.7575733613139104
Combination_276,0.16670461306695528,0.35599655389566376,-0.7904149592251999
Combination_277,0.17863818313497465,1.127598095480139,0.6027988916758209
Combination_278,0.17943457008765057,1.1790909343271891,1.3814086729270523
Combination_279,0.15254348635719167,-0.559634488411545,-1.675776684940353
Combination_280,0.1776220769681115,1.0618986375395343,0.375337143545337
Combination_281,0.14397859326544166,-1.1134238972332242,0.290456096113005
Combination_282,0.17064499630688273,0.6107741070530045,0.45449517379954024
Combination_283,0.14953871486840406,-0.7539171967412913,0.8610631420981101
Combination_284,0.18122559441640337,1.294895100658307,0.48974830863190977
Combination_285,0.13300352934810505,-1.823050286430818,-0.23292106477661767
Combination_286,0.1774468146987664,1.0505665184471353,-0.9733601485035952
Combination_287,0.1505121808862576,-0.6909747682999633,-0.3001877918380003
Combination_288,0.16414478940940874,0.19048331107819938,-0.6053028931748037
Combination_289,0.1870025653833891,1.6684228612871737,0.5276840700244627
Combination_290,0.17383286882525234,0.8168957735391025,0.990498839544868
Combination_291,0.18983283179415222,1.8514224090496676,0.07512021904198773
Combination_292,0.17453229994461425,0.8621196358749924,0.1471043400608294
Combination_293,0.19417085202792184,2.1319104005495007,0.654100910060998
Combination_294,0.1846949333007974,1.5192158375559188,0.031648335563458085
Combination_295,0.1772013730477182,1.0346967363753534,-0.10534968262562261
Combination_296,0.18051699260803042,1.2490782793220523,1.5615057868155187
Combination_297,0.17677676131712827,1.0072421637679434,0.8695740198277634
Combination_298,0.15621791800512233,-0.32205285040800313,-0.36474992325688504
Combination_299,0.13380663843486792,-1.7711228074052912,0.6942422434459041
Combination_300,0.15353708565146193,-0.4953902812877482,0.7088183453552636
Combination_301,0.16319633193080818,0.12915788637761094,-0.3180454158870415
Combination_302,0.1486316650485989,-0.8125652823742057,-1.236436735288654
Combination_303,0.1663660999642307,0.3341089519106722,-1.0545862858174107
Combination_304,0.16593975489286258,0.30654230484365663,0.449192827944111
Combination_305,0.15298398648663267,-0.5311526026885373,-0.3256665404124073
Combination_306,0.17619513420380306,0.9696352804370488,1.1788176646710575
Combination_307,0.15646476639740664,-0.30609211117082735,0.7461347440442752
Combination_308,0.15017693086293887,-0.7126513858866974,1.854829747099064
Combination_309,0.1537322455808976,-0.4827716180084642,0.6317327482018924
Combination_310,0.13871574396328074,-1.453709546165449,-0.15404567341296405
Combination_311,0.1856343755932974,1.5799583577733383,-0.4958084076074134
Combination_312,0.1378187717927607,-1.5117060305022192,0.9885149048775131
Combination_313,0.13271994363478024,-1.841386389736497,1.1827365240715362
Combination_314,0.15187775238344464,-0.6026795585372884,-0.3242899327028926
Combination_315,0.13973183214767762,-1.3880112509363054,1.0313004944076307
Combination_316,0.18496073621750153,1.5364021396530751,0.9466329240807088
Combination_317,0.15211495323905366,-0.5873426103474452,-0.2806153050116055
Combination_318,0.13375693445151385,-1.7743365707602885,0.37332072676562517
Combination_319,0.17287595075236478,0.7550233031885236,-0.13197185356831342
Combination_320,0.1375745922457097,-1.5274942073725142,0.09013174480719166
Combination_321,0.1729056356683254,0.75694267239543,-1.0021445075840665
Combination_322,0.17546040578458097,0.9221291630148227,0.7309672167258385
Combination_323,0.17752460863680916,1.055596523900457,0.03764577228471322
Combination_324,0.1514349278888265,-0.6313117332135315,-0.5569207332802055
Combination_325,0.17720006682042078,1.0346122782466778,1.7958985731898454
Combination_326,0.14905094364885801,-0.7854555396510032,1.1173123219570873
Combination_327,0.16523515947846784,0.2609845291871243,0.9053134092754729
Combination_328,0.15925834509334008,-0.12546472003526365,-0.10840755440170781
Combination_329,0.15616868942250706,-0.325235875271431,-0.3281357585709903
Combination_330,0.15538586753591935,-0.3758516232022088,-0.521392096634632
Combination_331,0.1835004969909641,1.4419858977525986,-0.8068311193469417
Combination_332,0.16445925353303165,0.2108159526244785,0.057360453793060734
Combination_333,0.19535267857198396,2.208325017305938,0.6579835754514446
Combination_334,0.18357128220397634,1.4465627326117658,-0.5636627992178044
Combination_335,0.18652055926700786,1.6372572787889732,0.03564142295935563
Combination_336,0.14520277337642773,-1.034270780820452,-1.9333905809878522
Combination_337,0.1703788284807292,0.5935642106171803,0.4823162483337664
Combination_338,0.16838467903601506,0.46462636746370867,0.5586022388211161
Combination_339,0.17049489353804057,0.6010687525635631,-0.6490350071477646
Combination_340,0.1558159156694903,-0.3480455433009288,0.0759284259781483
Combination_341,0.1586584931323928,-0.16424998673678223,2.077847105217393
Combination_342,0.1652118487837574,0.2594773047880994,-0.4798701239623028
Combination_343,0.1515491294295709,-0.623927682641285,0.5245947916464836
Combination_344,0.13838258328194203,-1.4752510709439552,0.6046283699460853
Combination_345,0.16619145918399547,0.32281701710114263,-0.1978694826160523
Combination_346,0.1521614680289349,-0.5843350540692926,0.9582327304948943
Combination_347,0.17670632790312935,1.0026880755520229,-0.39548213820349476
Combination_348,0.1645800684067894,0.2186276085083821,0.532027148867174
Combination_349,0.1616864387351225,0.03153111494387701,-1.5324490141020815
Combination_350,0.1739381224938233,0.8237012720164114,2.6590722161379112
Combination_351,0.17122265706519119,0.6481245335459237,0.5269130052602036
Combination_352,0.15377317355411874,-0.4801252944815265,-0.1988486485801233
Combination_353,0.15566489051632015,-0.3578105373756193,1.2299870071631973
Combination_354,0.15586515834174758,-0.34486160742852107,1.4051685849238658
Combination_355,0.17622832341493944,0.97178123058699,-2.035560993366247
Combination_356,0.15861946158114582,-0.1667736912896485,0.15526638097910717
Combination_357,0.20256925136736498,2.6749346456178413,-2.232534387754818
Combination_358,0.1406971761377259,-1.3255939770915992,0.17967223969348511
Combination_359,0.14938060298072747,-0.7641404053518505,-0.8294435475367599
Combination_360,0.16148181014343369,0.018300226291160522,-0.9348525679139394
Combination_361,0.16202695671843353,0.053548348626876116,-1.4023722267809668
Combination_362,0.1463672346766174,-0.9589789671200657,-0.30429007516947204
Combination_363,0.16983188509547906,0.558199910008647,-1.4751465302379683
Combination_364,0.14835010666179083,-0.8307703026714723,-0.19117918305423576
Combination_365,0.13695464066778973,-1.5675790764020023,0.2012876915306172
Combination_366,0.16340178139921638,0.14244185133008613,-0.896441151161397
Combination_367,0.15448682753582885,-0.4339818093964456,1.1161652287644697
Combination_368,0.16773331107021638,0.4225101756045847,0.9474380419294488
Combination_369,0.1741873406859302,0.8398152379230533,2.5656605079153874
Combination_370,0.17588838534651408,0.9498014930779957,1.365677378023462
Combination_371,0.14940765385888233,-0.7623913479309337,0.42992847287495
Combination_372,0.18160373022214382,1.3193446299252887,1.4932575523895546
Combination_373,0.17506411936776925,0.8965060503688967,0.53268552867109
Combination_374,0.18063417097036955,1.2566548054165794,-0.3561051183473356
Combination_375,0.15818445623014754,-0.19490029527442507,1.3015850431574971
Combination_376,0.18339458399066852,1.435137768162199,-2.78546183031428
Combination_377,0.17056159116885122,0.6053812922696359,-2.4286622098404904
Combination_378,0.1563587782877327,-0.3129450971882471,-0.012259554918290783
Combination_379,0.15480000985957437,-0.4137320465491434,-1.526515663346623
Combination_380,0.18157048099748993,1.317194799417469,1.5629068405933664
Combination_381,0.17551213811689378,0.9254740754873527,-1.3936551944973987
Combination_382,0.16643020617291718,0.3382539352782372,-1.3440125161491985
Combination_383,0.1407861751262453,-1.3198394747633253,-0.5902472962836326
Combination_384,0.17848313957572357,1.1175732790464148,1.197860847689868
Combination_385,0.18701748428394543,1.6693874885196276,-0.49929691961264777
Combination_386,0.17259511135017938,0.7368647710452684,-0.9107186959049638
Combination_387,0.16906790441343303,0.5088023978938744,-1.1999836124614323
Combination_388,0.15400683464948656,-0.46501722033720205,1.5739638599946923
Combination_389,0.1733521945142731,0.7858163030003097,-0.007284866517663802
Combination_390,0.15471477041730874,-0.41924346389374995,-0.14137971949033967
Combination_391,0.14698050415461858,-0.9193261497372334,2.220705399130714
Combination_392,0.15780503314129093,-0.2194330577759898,-1.415801371903734
Combination_393,0.16505482166815055,0.24932423543984977,-0.040021865089149254
Combination_394,0.15414649372003203,-0.45598713516445655,1.0817409223793442
Combination_395,0.15216120358579288,-0.5843521524509909,-0.35599162091590225
Combination_396,0.14678713815994476,-0.9318288206672156,0.9243470265812019
Combination_397,0.16077988183187175,-0.02708509965873497,-1.1319708725214364
Combination_398,0.1418876216624913,-1.2486220737260723,0.5873056250089892
Combination_399,0.1485922689219826,-0.8151125596647674,0.4530896703265642
Combination_400,0.15661905947564575,-0.29611581938668147,1.1610461493614286
Combination_401,0.16859187170346315,0.4780230442919096,-1.3376314362007884
Combination_402,0.1671631674623299,0.38564579350750433,0.8562429283394564
Combination_403,0.16121848764388583,0.001274303166151679,-0.11008519958952395
Combination_404,0.16879188305728612,0.4909553912814988,-2.0261394713984413
Combination_405,0.15145140217249067,-0.630246537919976,-1.0582499272775887
Combination_406,0.18199300453830314,1.3445143537158848,1.113483385670758
Combination_407,0.1985911868454236,2.4177206937026186,-0.18340745224322597
Combination_408,0.15652901371010974,-0.30193800429067214,-1.1416317871785562
Combination_409,0.15023328481252202,-0.7090076485872235,-0.5485002156269634
Combination_410,0.15405151274327944,-0.4621284212729531,0.026381113043548926
Combination_411,0.16815535141947227,0.4497984876721855,-1.4896299423455663
Combination_412,0.17559137348404794,0.9305972809569379,-0.18850162667542925
Combination_413,0.14369957894327076,-1.1314644232354267,1.4656473383012925
Combination_414,0.16943037939808073,0.5322393287826033,-0.9159274620540981
