agent_id,pca_x,pca_y,accuracy,accuracy_normalized,pca_z
D1,-0.3604927918772134,0.2784400490231789,0.18178857741880702,0.2913415670420516,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.19418573702348135,0.5097296272127375,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.1701134811282924,0.08567335654082511,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.1926666744348129,0.4829698578303959,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.17739692911347538,0.21397839798261342,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.1862458756302999,0.36986122324161935,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.17796979212913866,0.2240699388454948,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.19045921215616313,0.44408325635819135,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.18469225594938146,0.34249269696800033,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.18675849135683228,0.3788914493337464,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.18669356300804435,0.3777476731306445,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.19909072261271868,0.5961357333013304,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.17501846671752966,0.17207946262941703,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.1975716600240503,0.5693759639189903,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.18230191470271254,0.3003845040712034,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.19115086121953714,0.45626732933021075,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.18287477771837607,0.31047604493408915,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.19536419774540034,0.5304893624467822,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.18959724153861868,0.4288988030565912,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.1916634769460695,0.46529755542233736,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.17646914752685702,0.19763462026055623,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.18886630713153127,0.4160226804312407,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.16479405123634264,-0.008033590240665883,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.18734724454286286,0.38926291104890004,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.17207749922152557,0.12027145120112144,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.18092644573835012,0.27615427646012786,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.17265036223718885,0.13036299206400284,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.1851397822642131,0.35037630957669547,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.17937282605743168,0.24878575018650884,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.18143906146488237,0.28518450255225253,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.18331370505402259,0.31820817813592256,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.19571086465869694,0.536596238306609,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.1716386087635078,0.11253996763469361,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.19419180207002848,0.5098364689242674,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.17892205674869097,0.24084500907648485,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.1877710032655154,0.3967278343354893,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.17949491976435442,0.25093654993936915,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.1919843397913785,0.47094986745205886,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.18621738358459694,0.3693593080618698,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.1882836189920478,0.4057580604276164,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.18097903624222705,0.27708070948925106,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.19337619584690113,0.49546876965993253,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.16930393995171225,0.07141249898802159,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.19185713325823275,0.46870900027759244,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.1765873879368953,0.19971754042981085,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.18543633445372,0.35560036568881975,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.17716025095255872,0.2098090812926947,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.18964967097958285,0.42982239880538536,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.18388271477280155,0.3282318394152007,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.18594895018025237,0.3646305917809468,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.18249747436822356,0.30382947835244734,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.19489463397289777,0.5222175385231312,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.17082237807770898,0.0981612678512218,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.1933755713842295,0.4954577691407931,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.1781058260628921,0.22646630929301254,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.18695477257971643,0.382349134552015,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.1786786890785554,0.23655785015589442,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.1911681091055794,0.45657116766858263,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.18540115289879813,0.35498060827839845,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.18746738830624882,0.39137936064414214,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.17749255850018783,0.21566300291837392,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.18988971810486194,0.4340510630890559,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.16581746220967336,0.009994792417150329,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.1883706555161938,0.4072912937067202,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.17310091019485638,0.13829983385893913,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.18194985671168087,0.29418265911794456,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.1736737732105195,0.14839137472181757,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.1861631932375438,0.36840469223451117,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.18039623703076235,0.26681413284432404,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.1824624724382131,0.3032128852100687,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.19382713311789732,0.5034124695889378,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.20622429272257128,0.7218005297596174,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.18215203682738243,0.29774425908770696,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.20470523013390288,0.6950407603772768,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.18943548481256567,0.42604930052949963,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.19828443132939022,0.5819321257885061,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.1900083478282289,0.4361408413923801,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.20249776785525322,0.6561541589050741,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.1967308116484717,0.5545635995148855,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.19879704705592238,0.5909623518806293,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.08130858013504537,-1.4787116058220522,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.09370573973971974,-1.2603235456513655,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.06963348384453091,-1.6843798163232755,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.09218667715105121,-1.2870833150337084,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.07691693182971386,-1.556074774881488,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.08576587834653841,-1.4001919496224815,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.07748979484537734,-1.5459832340186033,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.08997921487240142,-1.3259699165059136,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.08421225866562006,-1.4275604758960991,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.08627849407307081,-1.3911617235303542,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.08756644439215507,-1.3684732222324463,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.09996360399682915,-1.1500851620617647,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.07589134810164036,-1.574141432733674,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.09844454140816075,-1.1768449314441052,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.08317479608682346,-1.4458363912918837,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.09202374260364783,-1.2899535660328805,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.0837476591024867,-1.4357448504290031,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.09623707912951081,-1.2157315329163128,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.09047012292272953,-1.317322092306497,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.09253635833018026,-1.2809233399407527,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.08425457239258771,-1.4268150783174818,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.09665173199726203,-1.208427018146796,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.07257947610207315,-1.632483288818707,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.09513266940859362,-1.2351867875291367,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.07986292408725644,-1.5041782473769134,1.3062964248356237
